id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	cpp.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp1.p	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	cpp8.p	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	cpp.diff.p	cpp.diff1	cpp.diff2	cpp.diff3	cpp.diff4	cpp.diff5	cpp.diff6	cpp.diff	sens1	sens2	sens3	sens4	sens5	sens6	sens	wild	wild.binary	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	ppi.date	ppi.mo	ppi.weight	ppi.age	ppi.box	ppi3	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim	ppi3.logit	ppi6.logit	ppi12.logit	glu.date	glu.mo	glu.age	glu.weight	glucose	rip.date	rip.mo	rip.age	rip.weight	brain	coat	deaf	gen50	gen51	gen52	gen53	gen54	gen55	gen56	batch1	batch2	batch3	batch4	batch5	batch6	batch7	batch8	batch9	batch10	batch11	batch12	batch13	batch14	batch15	batch16	batch17	batch18	batch19	batch20	batch21	batch22	cpp.box1	cpp.box2	cpp.box3	cpp.box4	cpp.box5	cpp.box6	cpp.box7	cpp.box8	cpp.box9	cpp.box10	cpp.box11	cpp.box12	ppi.box1	ppi.box2	ppi.box3	ppi.box4	ppi.box5	coat1	coat2	coat3	tail
49234	51	BL	BrF50-82	46203	46396	170	143	19	0.222222222	12/9/2012	TestF51-44	M	6	1/28/2013	Jan	50	11	23	5	24.3	4	24.6	6	25.3	2	24.9	4	24.8	3	189.4	201.9	188.1	139.5	173.2	120.7	1012.8	0.562666667	165.8	160.9	158.7	153.4	177.9	178.8	995.5	0.55306	35	19	19	22	29	21	145	34	26	22	21	19	4	126	2681	2128	1762	1509	1818	1761	11659	409	415	451	325	461	395	2456	368	325	309	151	142	239	1534	462	529	375	397	482	496	2741	235	303	307	188	249	183	1465	1766	1187	1057	907	1067	356	6340	-0.009611111	-23.6	-41	-29.4	13.9	4.7	58.1	-17.3	53	114	-76	72	21	101	285	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	24.9	64	3	0.810990993	0.814651172	0.721970222	0.782537462	113.125	1.333333333	888	-1.995635195	-1.995635195	-1.995635195	2/18/2013	Feb	71	25.6	91	2/25/2013	Feb	81	29.1	n	B	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	7.4
49237	51	AGR	BrF50-84	46435	46060	145	174	18	0.818181818	12/10/2012	TestF51-45	F	6	1/28/2013	Jan	49	4	22.1	0	23.5	0	24.6	4	25.5	0	25.6	5	26.3	4	140.6	124	122.3	119.5	139.8	135.6	781.8	0.434333333	182.9	206.7	213.9	188.2	192.4	163.6	1147.7	0.63761	53	38	47	47	38	32	255	44	27	25	24	33	19	172	1996	1588	1743	1858	1405	1409	9999	411	508	671	678	607	540	3415	499	384	351	359	278	347	2218	740	753	633	271	271	254	2922	434	482	324	342	355	227	2164	1722	1384	1232	1154	1488	950	7930	0.203277778	42.3	82.7	91.6	68.7	52.6	28	365.9	329	245	-38	-407	-336	-286	-493	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	26.6	63	4	47.26794779	62.13469906	73.43183466	60.94482717	62.83333333	-7.333333333	33	-0.047507926	0.215092786	0.441522814	2/18/2013	Feb	70	26.2	85	2/25/2013	Feb	80	26	n	A	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	7.5
49238	51	AGR	BrF50-84	46435	46060	145	174	NA	0.818181818	12/10/2012	TestF51-44	M	6	1/28/2013	Jan	49	12	25.4	3	26.9	0	26.8	4	27.3	0	28	6	27.9	3	156.9	148.9	170.2	243.5	154	219	1092.5	0.606944444	187.2	188.3	175.6	162.4	158.6	142.8	1014.9	0.56383	28	15	13	10	9	13	88	38	41	35	38	42	34	228	1558	1128	940	659	767	759	5811	390	360	280	385	283	308	2006	415	225	205	156	213	84	1298	489	410	327	380	355	319	2280	389	242	256	251	184	167	1489	2413	1962	1733	1601	1494	1333	10536	-0.043111111	30.3	39.4	5.4	-81.1	4.6	-76.2	-77.6	99	50	47	-5	72	11	274	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	28.1	63	4	46.56858202	69.10333642	78.91797961	64.86329935	47.33333333	-2.833333333	34	-0.059703686	0.349587432	0.573263729	2/18/2013	Feb	70	28.5	95	2/25/2013	Feb	80	31	n	A	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	8.5
49240	51	AGR	BrF50-85	46439	46178	144	171	19	0.5	12/9/2012	TestF51-46	M	6	1/28/2013	Jan	50	5	25.4	7	26.8	3	28.1	7	28.6	0	29.1	9	27.8	3	152	149.5	204.1	155.2	184.1	127.8	972.7	0.540388889	193.6	155.1	146.1	169.5	136.8	155.3	956.4	0.53133	41	48	40	38	48	36	251	57	52	46	55	51	40	301	2448	2507	1937	1858	1495	1520	11765	343	347	387	272	228	284	1861	355	282	227	387	108	178	1537	551	485	345	442	425	383	2631	320	246	212	235	268	221	1502	2768	2642	1772	2007	1805	1810	12804	-0.009055556	41.6	5.6	-58	14.3	-47.3	27.5	-16.3	208	138	-42	170	197	99	770	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	26.3	64	1	26.14800574	31.79130265	71.90762417	43.28231086	38.66666667	-33.33333333	55	-0.450923656	-0.331531432	0.40818647	2/18/2013	Feb	71	25.9	86	2/25/2013	Feb	81	25.7	y	A	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8.3
49243	51	AGR	BrF50-85	46439	46178	144	171	19	0.5	12/9/2012	TestF51-47	F	6	1/28/2013	Jan	50	9	17.2	4	18.4	0	18.4	4	18.9	0	17.8	6	17.4	6	151.6	141.6	170.1	165.8	149.9	113.6	892.6	0.495888889	160.8	195.5	179.2	202.2	159.9	142.6	1040.2	0.57789	41	41	27	33	25	22	189	65	68	37	49	45	28	292	2523	2238	1778	1397	1517	1702	11155	597	772	679	437	574	548	3607	419	369	437	304	298	245	2072	790	609	621	552	564	550	3686	509	290	305	264	264	326	1958	2984	2525	2006	2456	1915	1399	13285	0.082	9.2	53.9	9.1	36.4	10	29	147.6	193	-163	-58	115	-10	2	79	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	18.4	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2/18/2013	Feb	71	19.2	75	2/25/2013	Feb	81	20	n	A	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	1	0	0	8.3
49245	51	BR	BrF50-86	46443	46190	145	172	18	0.714285714	12/10/2012	TestF51-47	F	6	1/28/2013	Jan	49	10	18.8	0	18.9	0	19	4	19.5	0	19.4	4	19.4	3	166.1	168.4	209.5	176.8	179.1	166.5	1066.4	0.592444444	178.6	192.2	170.8	164	161.9	170.1	1037.6	0.57644	43	33	25	37	38	23	199	42	35	40	25	33	37	212	3243	2506	1869	2415	2474	1788	14295	508	526	469	552	553	560	3168	576	404	370	333	377	291	2351	644	576	647	605	643	656	3771	453	403	236	205	302	263	1862	3660	3213	2526	2313	2351	2023	16086	-0.016	12.5	23.8	-38.7	-12.8	-17.2	3.6	-28.8	136	50	178	53	90	96	603	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	21.6	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2/18/2013	Feb	70	22.7	93	2/25/2013	Feb	80	24.6	y	B	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	0	1	0	8.1
49246	51	BR	BrF50-86	46443	46190	145	172	18	0.714285714	12/10/2012	TestF51-46	M	6	1/28/2013	Jan	49	6	25.3	0	25.2	0	25.2	5	26	0	25.4	6	25.7	2	132.6	123.1	124.7	126.2	98	118.2	722.8	0.401555556	138.7	187	147.4	170.2	146.6	168.7	958.6	0.53256	27	26	23	25	25	32	158	41	42	39	31	22	21	196	2111	1527	1607	1849	1657	1538	10289	519	414	391	371	483	438	2616	361	315	227	300	274	202	1679	505	385	351	494	395	470	2600	333	230	309	283	289	288	1732	2273	2191	1851	1791	1671	1508	11285	0.131	6.1	63.9	22.7	44	48.6	50.5	235.8	-14	-29	-40	123	-88	32	-16	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	26.6	63	2	21.02413127	39.93050193	57.21525097	39.38996139	30.125	-30	29	-0.574776352	-0.177349234	0.126222818	2/18/2013	Feb	70	25.4	73	2/25/2013	Feb	80	28	n	B	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8.5
49249	51	BL	BrF50-72	46032	46390	174	144	18	0.8	12/10/2012	TestF51-47	F	6	1/28/2013	Jan	49	11	20.8	3	20.4	0	20.8	5	21.2	0	20.6	5	21.5	4	159	176.8	162	103.4	185.2	224.1	1010.5	0.561388889	201.9	215.5	199.1	165.4	153.1	219.8	1154.8	0.64156	42	38	49	34	24	36	223	50	55	56	40	38	42	281	2033	1891	2066	1599	1106	1625	10320	721	788	799	747	656	592	4303	522	356	450	523	368	317	2536	1000	924	720	869	642	653	4808	350	491	460	463	394	223	2381	2314	2422	2514	1892	1695	1716	12553	0.080166667	42.9	38.7	37.1	62	-32.1	-4.3	144.3	279	136	-79	122	-14	61	505	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	23.9	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2/18/2013	Feb	70	23.8	65	2/25/2013	Feb	80	25.1	n	B	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	1	0	7.5
49251	51	AGL	BrF50-73	46039	46464	172	144	19	0.666666667	12/9/2012	TestF51-47	F	6	1/28/2013	Jan	50	12	18.5	6	19	2	18.8	5	18.7	0	18.9	6	19.2	5	171.8	102	122.6	94.3	157	101.4	749.1	0.416166667	203.8	195.3	177.8	166.1	175.3	124.5	1042.8	0.57933	47	30	37	27	30	14	185	40	36	33	34	41	23	207	2022	1532	1415	1198	1326	668	8161	324	375	588	461	427	467	2642	385	216	313	284	283	242	1723	711	498	427	571	596	542	3345	429	333	359	146	301	193	1761	3139	2216	1831	1681	1526	1038	11431	0.163166667	32	93.3	55.2	71.8	18.3	23.1	293.7	387	123	-161	110	169	75	703	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	20.3	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2/18/2013	Feb	71	20.8	75	2/25/2013	Feb	81	22.1	n	A	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	1	0	0	8
49254	51	AGL	BrF50-73	46039	46464	172	144	19	0.666666667	12/9/2012	TestF51-46	M	6	1/28/2013	Jan	50	8	23.5	1	24.5	0	24.4	6	24.9	1	25.3	3	25.8	1	147.7	156.9	142.7	168.8	159	128.2	903.3	0.501833333	184.4	175.1	161.9	143.8	162.9	136.9	965	0.53611	26	44	48	41	33	29	221	54	49	32	28	25	21	209	1435	1340	1245	1308	1152	1037	7517	329	388	388	416	417	452	2390	426	228	333	316	175	206	1684	680	591	300	188	200	286	2245	465	277	233	240	237	177	1629	2261	1842	1136	1344	1075	1033	8691	0.034277778	36.7	18.2	19.2	-25	3.9	8.7	61.7	351	203	-88	-228	-217	-166	-145	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	24.6	64	3	7.343098362	44.38307395	55.74407487	35.82341573	39.08333333	-2.833333333	46	-1.100998428	-0.097989604	0.100227289	2/18/2013	Feb	71	24.8	130	2/25/2013	Feb	81	27.1	n	A	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	8.2
49255	51	BR	BrF50-82	46203	46396	144	137	18	0.545454545	12/10/2012	TestF51-49	F	6	1/28/2013	Jan	50	5	20.9	0	21.4	0	21.6	4	22.2	0	22.5	7	23.2	4	148.7	116.4	145.6	158.5	107.9	145.5	822.6	0.457	165.4	183.9	200.7	141	187.1	143.5	1021.6	0.56756	41	25	26	25	20	29	166	33	11	20	24	12	14	114	2358	1727	2102	1785	1472	1371	10815	276	275	274	327	368	406	1926	310	203	217	220	222	152	1324	430	415	383	353	398	393	2372	249	118	224	148	196	155	1090	1459	877	877	1030	747	768	5758	0.110555556	16.7	67.5	55.1	-17.5	79.2	-2	199	154	140	109	26	30	-13	446	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	24	64	1	27.07940729	57.40463526	81.24430091	55.24278116	63.70833333	-55.33333333	46	-0.430211036	0.12958462	0.63665965	2/18/2013	Feb	71	25	109	2/26/2013	Feb	82	25.8	n	B	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	7.5
49258	51	AGR	BrF50-82	46203	46396	144	137	18	0.545454545	12/10/2012	TestF51-48	M	6	1/28/2013	Jan	50	1	21	8	22.2	0	22.3	5	22.8	0	22.8	6	23.5	4	120.2	133	148.9	115	81.8	146.3	745.2	0.414	143.3	149.7	176.9	192	153.5	128.1	943.5	0.52417	40	56	46	55	35	28	260	41	30	29	30	40	32	202	2214	2249	1979	1984	1843	1517	11786	383	360	319	326	334	420	2142	367	288	197	230	211	254	1547	375	354	322	357	449	448	2305	237	227	206	224	225	145	1264	2362	1838	1769	1659	2018	1437	11083	0.110166667	23.1	16.7	28	77	71.7	-18.2	198.3	-8	-6	3	31	115	28	163	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	23.3	64	1	10.59103374	27.02968047	54.82175053	30.81415491	78.70833333	-15.83333333	46	-0.926442722	-0.431305336	0.0840235	2/18/2013	Feb	71	23.2	125	2/26/2013	Feb	81	26.8	n	A	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	7.8
49259	51	AGR	BrF50-93	46391	46181	144	172	18	0.5	12/10/2012	TestF51-49	F	6	1/28/2013	Jan	49	6	20.5	3	21	0	21.1	4	21.4	0	21	6	21.8	0	109.4	128.1	135.1	124.9	174.6	144.5	816.6	0.453666667	160.7	131.8	139.9	109.6	114.6	177.7	834.3	0.4635	33	39	35	41	29	29	206	39	29	29	19	25	41	182	2677	3066	2480	2736	2274	2097	15330	498	469	571	524	565	482	3109	347	160	197	365	278	232	1579	637	652	580	456	558	485	3368	325	366	339	399	344	237	2010	1918	1624	1462	1272	1315	2051	9642	0.009833333	51.3	3.7	4.8	-15.3	-60	33.2	17.7	139	183	9	-68	-7	3	259	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	21.5	63	2	13.17210349	27.76434196	49.82845894	30.25496813	36.16666667	-26.66666667	31	-0.819004146	-0.415264249	-0.002979985	2/18/2013	Feb	70	21.3	84	2/26/2013	Feb	81	22	n	A	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	7.8
49262	51	WR	BrF50-93	46391	46181	144	172	18	0.5	12/10/2012	TestF51-48	M	6	1/28/2013	Jan	49	2	23.2	5	24.4	0	24.8	9	25	0	24.7	4	24.8	2	132.8	190.5	125.6	95.1	124.3	153	821.3	0.456277778	159.3	151.9	161.1	181.8	135.7	147.4	937.2	0.52067	25	23	30	20	28	25	151	55	46	26	42	36	33	238	2838	2006	1897	1708	1823	1638	11910	502	356	259	105	23	13	1258	412	317	187	345	257	298	1816	642	391	296	295	324	356	2304	417	338	286	231	163	151	1586	2762	2693	1665	2223	2224	1717	13284	0.064388889	26.5	-38.6	35.5	86.7	11.4	-5.6	115.9	140	35	37	190	301	343	1046	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	24.9	63	2	46.04758634	35.64104165	55.26884406	45.65249068	36.75	-2	31	-0.068804008	-0.256658618	0.09187026	2/18/2013	Feb	70	24.2	102	2/26/2013	Feb	80	26.4	y	W	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	7.7
49263	51	WR	BrF50-96	46471	46021	144	174	18	0.571428571	12/10/2012	TestF51-49	F	6	1/28/2013	Jan	49	7	19.4	6	20.6	0	20.9	5	21	0	20.7	4	20.9	4	160.4	91.3	175.7	119.8	127.4	142.8	817.4	0.454111111	152	146.7	211.7	143	130.5	167.4	951.3	0.5285	49	40	34	21	27	51	222	48	34	37	37	43	36	235	1496	1177	1140	868	884	1426	6991	176	224	137	194	186	199	1116	439	370	302	236	243	234	1824	444	349	336	241	287	229	1886	389	227	298	184	173	167	1438	1951	1637	1253	1234	1211	1261	8547	0.074388889	-8.4	55.4	36	23.2	3.1	24.6	133.9	268	125	199	47	101	30	770	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	21.4	63	3	36.80922766	53.11376661	60.45796431	50.12698619	59.58333333	-4.5	30	-0.234696958	0.054161756	0.184394496	2/18/2013	Feb	70	21.5	87	2/26/2013	Feb	81	21.3	n	W	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	7.4
49266	51	WL	BrF50-96	46471	46021	144	174	18	0.571428571	12/10/2012	TestF51-48	M	6	1/28/2013	Jan	49	3	21.5	7	22.8	0	22.1	8	22.2	3	22	6	20.9	6	142.5	189.3	191	200.1	158.2	210.5	1091.6	0.606444444	223.4	241.6	211.8	207.5	200	262	1346.3	0.74794	28	25	31	28	36	26	174	20	21	28	20	25	17	131	1655	1439	1397	1169	1276	997	7933	489	356	312	263	349	401	2170	402	185	191	158	207	216	1359	269	246	263	296	302	269	1645	363	228	155	234	246	183	1409	951	719	1111	1005	1110	680	5576	0.1415	80.9	52.3	20.8	7.4	41.8	51.5	254.7	-220	-110	-49	33	-47	-132	-525	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	22.7	63	3	38.88485366	37.52104251	50.43623157	42.28070925	29.91666667	-30.33333333	45	-0.196368387	-0.221458878	0.007578311	2/18/2013	Feb	70	23.6	111	2/26/2013	Feb	80	25.4	n	W	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	7.6
49267	51	BL	BrF50-99	46395	46646	141	138	19	0.5	12/9/2012	TestF51-49	F	6	1/28/2013	Jan	50	8	20.6	3	21.2	0	21.5	4	22.1	0	21.8	5	23.2	4	151.4	170.7	137.3	159.6	165.7	178.5	963.2	0.535111111	207.1	210.7	210.1	194.6	191.1	155.1	1168.7	0.64928	27	26	19	27	30	38	167	45	31	33	32	36	21	198	1404	1543	1130	1341	1171	1306	7895	538	541	494	519	545	470	3107	360	240	347	282	308	368	1905	881	825	728	724	692	647	4497	363	334	312	266	336	273	1884	1865	1174	1282	1361	1302	945	7929	0.114166667	55.7	40	72.8	35	25.4	-23.4	205.5	343	284	234	205	147	177	1390	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	23.6	64	4	58.06872107	75.21706017	83.31097311	72.19891812	74.95833333	-30	32	0.141404152	0.482163533	0.698271193	2/18/2013	Feb	71	24.4	135	2/26/2013	Feb	82	25.4	y	B	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	7.1
49270	51	BR	BrF50-99	46395	46646	141	138	19	0.5	12/9/2012	TestF51-48	M	6	1/28/2013	Jan	50	4	24.5	3	26.1	0	26.4	7	26.4	0	26	5	27.1	3	125.6	153.3	120	133.4	163.2	137.9	833.4	0.463	133.5	144.6	138.3	161.8	137.4	122.5	838.1	0.46561	28	39	25	23	19	26	160	35	29	25	27	21	30	167	2174	2485	1798	1633	1488	1367	10945	340	337	344	392	398	324	2135	278	268	229	202	260	194	1431	492	356	223	314	333	296	2014	256	170	149	175	190	152	1092	2060	1620	1602	1628	1185	1639	9734	0.002611111	7.9	-8.7	18.3	28.4	-25.8	-15.4	4.7	152	19	-121	-78	-65	-28	-121	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	27.8	64	4	43.49529247	59.94952168	72.16754263	58.53745226	107	-99.16666667	31	-0.113642376	0.175178015	0.413790365	2/18/2013	Feb	71	28.8	84	2/26/2013	Feb	81	32.2	n	B	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	8.4
49274	51	BR	BrF50-100	46481	46432	141	148	19	0.538461538	12/9/2012	TestF51-50	M	6	1/28/2013	Jan	50	9	26.4	1	27.7	0	28.6	8	29.5	1	29.7	8	30.7	4	114.9	111.5	203.8	78.3	87.3	163.1	758.9	0.421611111	158.5	169.8	158.3	80.9	120.5	157	845	0.46944	30	26	24	20	24	17	141	25	18	34	38	20	38	173	2093	1932	1985	1741	1770	1025	10546	301	325	271	356	305	309	1867	305	299	251	173	175	183	1386	399	474	412	438	418	443	2584	298	210	210	218	192	176	1304	2125	1865	1621	1679	1601	1615	10506	0.047833333	43.6	58.3	-45.5	2.6	33.2	-6.1	86.1	98	149	141	82	113	134	717	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	30.8	64	1	55.30374336	81.71063426	88.41889383	75.14442382	62.91666667	-40.16666667	48	0.092483376	0.650079937	0.882795034	2/18/2013	Feb	71	31.6	184	2/26/2013	Feb	82	34.6	y	B	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	8.2
49278	51	WR	BrF50-105	46321	46306	137	144	18	0.625	12/10/2012	TestF51-50	M	6	1/28/2013	Jan	49	10	24.1	2	24.8	0	24.7	3	25	0	25	3	25.6	4	160.1	178.2	191.1	203.4	225.5	179.1	1137.4	0.631888889	161.5	165.2	129.6	126.6	188.2	147.7	918.8	0.51044	51	46	26	24	38	28	213	52	42	39	45	33	47	258	3466	2632	2288	1975	2041	1699	14101	476	491	462	580	519	487	3015	493	251	276	280	178	177	1655	586	713	540	523	532	508	3402	497	340	326	299	194	184	1840	3339	3081	2423	2310	2110	2154	15417	-0.121444444	1.4	-13	-61.5	-76.8	-37.3	-31.4	-218.6	110	222	78	-57	13	21	387	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	26.9	63	2	35.00255102	53.20153061	65.16326531	51.12244898	34.25	-17.5	31	-0.268796614	0.055692478	0.271965397	2/18/2013	Feb	70	28.3	164	2/26/2013	Feb	81	31.1	n	W	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	7.9
49282	51	WL	BrF50-104	46647	46452	139	144	18	0.5	12/10/2012	TestF51-50	M	6	1/28/2013	Jan	49	11	24.7	6	26.1	0	26.5	7	26.8	1	26.9	6	27.8	6	152.1	167.1	120	124.5	232.4	130	926.1	0.5145	172.3	179.5	172.4	178	220.2	221.4	1143.8	0.63544	44	40	33	29	39	28	213	51	52	35	37	52	36	263	1970	1860	1377	1158	1297	1021	8683	514	519	438	379	340	337	2527	451	179	211	129	117	184	1271	588	480	539	461	378	403	2849	340	253	165	204	226	153	1341	2424	2551	1894	1639	1620	1465	11593	0.120944444	20.2	12.4	52.4	53.5	-12.2	91.4	217.7	74	-39	101	82	38	66	322	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	29.3	63	3	13.11077156	38.84896826	53.81574521	35.25849501	71	-28.83333333	40	-0.82133769	-0.197024299	0.066415418	2/18/2013	Feb	70	30	142	2/26/2013	Feb	81	30.9	n	W	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	8.1
49286	51	BR	BrF50-97	46475	46488	145	143	22	0.333333333	12/11/2012	TestF51-52	M	6	1/28/2013	Jan	48	4	25.1	5	25.5	1	25.3	4	25.9	0	25.3	3	25.9	2	146.8	169	119.2	168.9	98.8	63.7	766.4	0.425777778	216.2	163	217.7	135.5	191.1	144.8	1068.3	0.5935	28	30	22	23	33	16	152	30	16	22	12	11	13	104	1561	1465	1290	1635	1532	1072	8555	399	429	497	377	269	375	2346	343	292	269	182	118	252	1456	451	439	651	607	579	574	3301	488	246	320	247	202	160	1663	1933	1373	1515	958	1012	911	7702	0.167722222	69.4	-6	98.5	-33.4	92.3	81.1	301.9	52	10	154	230	310	199	955	NA	NA	0	0	0	0	0	0	0	2/11/2013	Feb	27.1	62	1	-55.5987395	20.26960784	42.87114846	2.514005602	53.41666667	-58	46	-1.995635195	-0.594778554	-0.124690376	2/18/2013	Feb	69	27.2	133	2/26/2013	Feb	80	29.5	y	B	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	8.5
