Additional File 13: Predicted IBD regions in LG/J and SM/J Sequenced Genomes

Chr	Start	Stop	Polymorphisms	State
chr2	80150000	80199999	9	nonIBD
chr2	80200000	80249999	13	nonIBD
chr2	80250000	80299999	47	nonIBD
chr2	80300000	80349999	75	nonIBD
chr2	80350000	80399999	277	nonIBD
chr2	80400000	80449999	185	nonIBD
chr2	80450000	80499999	39	nonIBD
chr2	80500000	80549999	28	nonIBD
chr2	80550000	80599999	92	nonIBD
chr2	80600000	80649999	287	nonIBD
chr2	80650000	80699999	134	nonIBD
chr2	80700000	80749999	347	nonIBD
chr2	80750000	80799999	274	nonIBD
chr2	80800000	80849999	232	nonIBD
chr2	80850000	80899999	120	nonIBD
chr2	80900000	80949999	46	nonIBD
chr2	80950000	80999999	25	nonIBD
chr2	81000000	81049999	79	nonIBD
chr2	81050000	81099999	133	nonIBD
chr2	81100000	81149999	244	nonIBD
chr2	81150000	81199999	63	nonIBD
chr2	81200000	81249999	88	nonIBD
chr2	81250000	81299999	253	nonIBD
chr2	81300000	81349999	453	nonIBD
chr2	81350000	81399999	101	nonIBD
chr2	81400000	81449999	71	nonIBD
chr2	81450000	81499999	56	nonIBD
chr2	81500000	81549999	23	nonIBD
chr2	81550000	81599999	21	nonIBD
chr2	81600000	81649999	29	nonIBD
chr2	81650000	81699999	1	IBD
chr2	81700000	81749999	19	IBD
chr2	81750000	81799999	38	IBD
chr2	81800000	81849999	12	IBD
chr2	81850000	81899999	37	IBD
chr2	81900000	81949999	9	IBD
chr2	81950000	81999999	14	IBD
chr2	82000000	82049999	8	IBD
chr2	82050000	82099999	12	IBD
chr2	82100000	82149999	14	IBD
chr2	82150000	82199999	15	IBD
chr2	82200000	82249999	29	IBD
chr2	82250000	82299999	13	IBD
chr2	82300000	82349999	8	IBD
chr2	82350000	82399999	3	IBD
chr2	82400000	82449999	9	IBD
chr2	82450000	82499999	12	IBD
chr2	82500000	82549999	9	IBD
chr2	82550000	82599999	8	IBD
chr2	82600000	82649999	13	IBD
chr2	82650000	82699999	13	IBD
chr2	82700000	82749999	10	IBD
chr2	82750000	82799999	9	IBD
chr2	82800000	82849999	17	IBD
chr2	82850000	82899999	16	IBD
chr2	82900000	82949999	10	IBD
chr2	82950000	82999999	6	IBD
chr2	83000000	83049999	4	IBD
chr2	83050000	83099999	7	IBD
chr2	83100000	83149999	10	IBD
chr2	83150000	83199999	9	IBD
chr2	83200000	83249999	4	IBD
chr2	83250000	83299999	12	IBD
chr2	83300000	83349999	6	IBD
chr2	83350000	83399999	15	IBD
chr2	83400000	83449999	40	nonIBD
chr2	83450000	83499999	125	nonIBD
chr2	83500000	83549999	8	nonIBD
chr2	83550000	83599999	16	nonIBD
chr2	83600000	83649999	24	nonIBD
chr2	83650000	83699999	190	nonIBD
chr2	83700000	83749999	101	nonIBD
chr2	83750000	83799999	156	nonIBD
chr2	83800000	83849999	597	nonIBD
chr2	83850000	83899999	515	nonIBD
chr2	83900000	83949999	272	nonIBD
chr2	83950000	83999999	4	nonIBD
chr2	84000000	84049999	26	nonIBD
chr2	84050000	84099999	236	nonIBD
chr2	84100000	84149999	478	nonIBD
chr2	84150000	84199999	447	nonIBD
chr2	84200000	84249999	554	nonIBD
chr2	84250000	84299999	322	nonIBD
chr2	84300000	84349999	11	nonIBD
chr2	84350000	84399999	279	nonIBD
chr2	84400000	84449999	171	nonIBD
chr2	84450000	84499999	158	nonIBD
chr2	84500000	84549999	56	nonIBD
chr2	84550000	84599999	55	nonIBD
chr2	84600000	84649999	68	nonIBD
chr2	84650000	84699999	72	nonIBD
chr2	84700000	84749999	85	nonIBD
chr2	84750000	84799999	75	nonIBD
chr2	84800000	84849999	157	nonIBD
chr2	84850000	84899999	7	IBD
chr2	84900000	84949999	18	IBD
chr2	84950000	84999999	2	IBD
chr2	85000000	85049999	3	IBD
chr2	85050000	85099999	15	IBD
chr2	85100000	85149999	111	nonIBD
chr2	85150000	85199999	132	nonIBD
chr2	85200000	85249999	99	nonIBD
chr2	85250000	85299999	86	nonIBD
chr2	85300000	85349999	261	nonIBD
chr2	85350000	85399999	485	nonIBD
chr2	85400000	85449999	448	nonIBD
chr2	85450000	85499999	358	nonIBD
chr2	85500000	85549999	115	nonIBD
chr2	85550000	85599999	21	nonIBD
chr2	85600000	85649999	21	nonIBD
chr2	85650000	85699999	30	nonIBD
chr2	85700000	85749999	32	nonIBD
chr2	85750000	85799999	87	nonIBD
chr2	85800000	85849999	39	nonIBD
chr2	85850000	85899999	40	nonIBD
chr2	85900000	85949999	47	nonIBD
chr2	85950000	85999999	41	nonIBD
chr2	86000000	86049999	36	nonIBD
chr2	86050000	86099999	20	nonIBD
chr2	86100000	86149999	48	nonIBD
chr2	86150000	86199999	34	nonIBD
chr2	86200000	86249999	15	nonIBD
chr2	86250000	86299999	32	nonIBD
chr2	86300000	86349999	21	nonIBD
chr2	86350000	86399999	65	nonIBD
chr2	86400000	86449999	73	nonIBD
chr2	86450000	86499999	148	nonIBD
chr2	86500000	86549999	47	nonIBD
chr2	86550000	86599999	109	nonIBD
chr2	86600000	86649999	112	nonIBD
chr2	86650000	86699999	46	nonIBD
chr2	86700000	86749999	25	nonIBD
chr2	86750000	86799999	24	nonIBD
chr2	86800000	86849999	35	nonIBD
chr2	86850000	86899999	42	nonIBD
chr2	86900000	86949999	24	nonIBD
chr2	86950000	86999999	32	nonIBD
chr2	87000000	87049999	67	nonIBD
chr2	87050000	87099999	94	nonIBD
chr2	87100000	87149999	124	nonIBD
chr2	87150000	87199999	25	nonIBD
chr2	87200000	87249999	11	nonIBD
chr2	87250000	87299999	42	nonIBD
chr2	87300000	87349999	71	nonIBD
chr2	87350000	87399999	245	nonIBD
chr2	87400000	87449999	507	nonIBD
chr2	87450000	87499999	188	nonIBD
chr2	87500000	87549999	310	nonIBD
chr2	87550000	87599999	255	nonIBD
chr2	87600000	87649999	353	nonIBD
chr2	87650000	87699999	160	nonIBD
chr2	87700000	87749999	145	nonIBD
chr2	87750000	87799999	264	nonIBD
chr2	87800000	87849999	116	nonIBD
chr2	87850000	87899999	116	nonIBD
chr2	87900000	87949999	82	nonIBD
chr2	87950000	87999999	433	nonIBD
chr2	88000000	88049999	111	nonIBD
chr2	88050000	88099999	77	nonIBD
chr2	88100000	88149999	30	nonIBD
chr2	88150000	88199999	40	nonIBD
chr2	88200000	88249999	36	nonIBD
chr2	88250000	88299999	32	nonIBD
chr2	88300000	88349999	27	nonIBD
chr2	88350000	88399999	250	nonIBD
chr2	88400000	88449999	115	nonIBD
chr2	88450000	88499999	125	nonIBD
chr2	88500000	88549999	135	nonIBD
chr2	88550000	88599999	343	nonIBD
chr2	88600000	88649999	584	nonIBD
chr2	88650000	88699999	441	nonIBD
chr2	88700000	88749999	215	nonIBD
chr2	88750000	88799999	226	nonIBD
chr2	88800000	88849999	149	nonIBD
chr2	88850000	88899999	450	nonIBD
chr2	88900000	88949999	323	nonIBD
chr2	88950000	88999999	316	nonIBD
chr2	89000000	89049999	150	nonIBD
chr2	89050000	89099999	129	nonIBD
chr2	89100000	89149999	64	nonIBD
chr2	89150000	89199999	158	nonIBD
chr2	89200000	89249999	23	nonIBD
chr2	89250000	89299999	32	nonIBD
chr2	89300000	89349999	83	nonIBD
chr2	89350000	89399999	125	nonIBD
chr2	89400000	89449999	134	nonIBD
chr2	89450000	89499999	90	nonIBD
chr2	89500000	89549999	136	nonIBD
chr2	89550000	89599999	236	nonIBD
chr2	89600000	89649999	325	nonIBD
chr2	89650000	89699999	234	nonIBD
chr2	89700000	89749999	255	nonIBD
chr2	89750000	89799999	43	nonIBD
chr2	89800000	89849999	100	nonIBD
chr2	89850000	89899999	73	nonIBD
chr2	89900000	89949999	426	nonIBD
chr2	89950000	89999999	83	nonIBD
chr2	90000000	90049999	49	nonIBD
chr2	90050000	90099999	320	nonIBD
chr2	90100000	90149999	133	nonIBD
chr2	90150000	90199999	74	nonIBD
chr2	90200000	90249999	32	nonIBD
chr2	90250000	90299999	84	nonIBD
chr2	90300000	90349999	62	nonIBD
chr2	90350000	90399999	56	nonIBD
chr2	90400000	90449999	217	nonIBD
chr2	90450000	90499999	112	nonIBD
chr2	90500000	90549999	197	nonIBD
chr2	90550000	90599999	120	nonIBD
chr2	90600000	90649999	86	nonIBD
chr2	90650000	90699999	30	nonIBD
chr2	90700000	90749999	17	nonIBD
chr2	90750000	90799999	24	nonIBD
chr2	90800000	90849999	222	nonIBD
chr2	90850000	90899999	75	nonIBD
chr2	90900000	90949999	15	IBD
chr2	90950000	90999999	7	IBD
chr2	91000000	91049999	12	IBD
chr2	91050000	91099999	4	IBD
chr2	91100000	91149999	35	nonIBD
chr2	91150000	91199999	80	nonIBD
chr2	91200000	91249999	75	nonIBD
chr2	91250000	91299999	24	nonIBD
chr2	91300000	91349999	18	nonIBD
chr2	91350000	91399999	33	nonIBD
chr2	91400000	91449999	14	nonIBD
chr2	91450000	91499999	54	nonIBD
chr2	91500000	91549999	144	nonIBD
chr2	91550000	91599999	39	nonIBD
chr2	91600000	91649999	47	nonIBD
chr2	91650000	91699999	34	nonIBD
chr2	91700000	91749999	52	nonIBD
chr2	91750000	91799999	46	nonIBD
chr2	91800000	91849999	56	nonIBD
chr2	91850000	91899999	43	nonIBD
chr2	91900000	91949999	42	nonIBD
chr2	91950000	91999999	116	nonIBD
chr2	92000000	92049999	81	nonIBD
chr2	92050000	92099999	10	nonIBD
chr2	92100000	92149999	59	nonIBD
chr2	92150000	92199999	89	nonIBD
chr2	92200000	92249999	108	nonIBD
chr2	92250000	92299999	67	nonIBD
chr2	92300000	92349999	81	nonIBD
chr2	92350000	92399999	82	nonIBD
chr2	92400000	92449999	10	IBD
chr2	92450000	92499999	3	IBD
chr2	92500000	92549999	4	IBD
chr2	92550000	92599999	1	IBD
chr2	92600000	92649999	6	IBD
chr2	92650000	92699999	222	nonIBD
chr2	92700000	92749999	167	nonIBD
chr2	92750000	92799999	313	nonIBD
chr2	92800000	92849999	93	nonIBD
chr2	92850000	92899999	313	nonIBD
chr2	92900000	92949999	133	nonIBD
chr2	92950000	92999999	162	nonIBD
chr2	93000000	93049999	78	nonIBD
chr2	93050000	93099999	12	nonIBD
chr2	93100000	93149999	126	nonIBD
chr2	93150000	93199999	171	nonIBD
chr2	93200000	93249999	31	nonIBD
chr2	93250000	93299999	201	nonIBD
chr2	93300000	93349999	161	nonIBD
chr2	93350000	93399999	247	nonIBD
chr2	93400000	93449999	281	nonIBD
chr2	93450000	93499999	211	nonIBD
chr2	93500000	93549999	292	nonIBD
chr2	93550000	93599999	145	nonIBD
chr2	93600000	93649999	80	nonIBD
chr2	93650000	93699999	188	nonIBD
chr2	93700000	93749999	73	nonIBD
chr2	93750000	93799999	250	nonIBD
chr2	93800000	93849999	49	nonIBD
chr2	93850000	93899999	3	IBD
chr2	93900000	93949999	4	IBD
chr2	93950000	93999999	5	IBD
chr2	94000000	94049999	34	IBD
chr2	94050000	94099999	3	IBD
chr2	94100000	94149999	3	IBD
chr2	94150000	94199999	5	IBD
chr2	94200000	94249999	34	nonIBD
chr2	94250000	94299999	104	nonIBD
chr2	94300000	94349999	58	nonIBD
chr2	94350000	94399999	113	nonIBD
chr2	94400000	94449999	44	nonIBD
chr2	94450000	94499999	132	nonIBD
chr2	94500000	94549999	145	nonIBD
chr2	94550000	94599999	68	nonIBD
chr2	94600000	94649999	104	nonIBD
chr2	94650000	94699999	211	nonIBD
chr2	94700000	94749999	292	nonIBD
chr2	94750000	94799999	32	nonIBD
chr2	94800000	94849999	5	IBD
chr2	94850000	94899999	5	IBD
chr2	94900000	94949999	3	IBD
chr2	94950000	94999999	17	IBD
chr2	95000000	95049999	8	IBD
chr2	95050000	95099999	21	nonIBD
chr2	95100000	95149999	164	nonIBD
chr2	95150000	95199999	516	nonIBD
chr2	95200000	95249999	261	nonIBD
chr2	95250000	95299999	100	nonIBD
chr2	95300000	95349999	255	nonIBD
chr2	95350000	95399999	383	nonIBD
chr2	95400000	95449999	220	nonIBD
chr2	95450000	95499999	265	nonIBD
chr2	95500000	95549999	235	nonIBD
chr2	95550000	95599999	288	nonIBD
chr2	95600000	95649999	613	nonIBD
chr2	95650000	95699999	518	nonIBD
chr2	95700000	95749999	306	nonIBD
chr2	95750000	95799999	489	nonIBD
chr2	95800000	95849999	324	nonIBD
chr2	95850000	95899999	398	nonIBD
chr2	95900000	95949999	442	nonIBD
chr2	95950000	95999999	321	nonIBD
chr2	96000000	96049999	214	nonIBD
chr2	96050000	96099999	158	nonIBD
chr2	96100000	96149999	241	nonIBD
chr2	96150000	96199999	391	nonIBD
chr2	96200000	96249999	280	nonIBD
chr2	96250000	96299999	406	nonIBD
chr2	96300000	96349999	504	nonIBD
chr2	96350000	96399999	290	nonIBD
chr2	96400000	96449999	372	nonIBD
chr2	96450000	96499999	475	nonIBD
chr2	96500000	96549999	307	nonIBD
chr2	96550000	96599999	210	nonIBD
chr2	96600000	96649999	471	nonIBD
chr2	96650000	96699999	634	nonIBD
chr2	96700000	96749999	450	nonIBD
chr2	96750000	96799999	450	nonIBD
chr2	96800000	96849999	44	nonIBD
chr2	96850000	96899999	18	nonIBD
chr2	96900000	96949999	86	nonIBD
chr2	96950000	96999999	482	nonIBD
chr2	97000000	97049999	114	nonIBD
chr2	97050000	97099999	74	nonIBD
chr2	97100000	97149999	168	nonIBD
chr2	97150000	97199999	173	nonIBD
chr2	97200000	97249999	88	nonIBD
chr2	97250000	97299999	150	nonIBD
chr2	97300000	97349999	128	nonIBD
chr2	97350000	97399999	101	nonIBD
chr2	97400000	97449999	94	nonIBD
chr2	97450000	97499999	113	nonIBD
chr2	97500000	97549999	136	nonIBD
chr2	97550000	97599999	58	nonIBD
chr2	97600000	97649999	25	nonIBD
chr2	97650000	97699999	74	nonIBD
chr2	97700000	97749999	173	nonIBD
chr2	97750000	97799999	71	nonIBD
chr2	97800000	97849999	127	nonIBD
chr2	97850000	97899999	144	nonIBD
chr2	97900000	97949999	84	nonIBD
chr2	97950000	97999999	24	nonIBD
chr2	98000000	98049999	20	nonIBD
chr2	98050000	98099999	7	IBD
chr2	98100000	98149999	18	IBD
chr2	98150000	98199999	24	IBD
chr2	98200000	98249999	25	IBD
chr2	98250000	98299999	8	IBD
chr2	98300000	98349999	19	IBD
chr2	98350000	98399999	12	IBD
chr2	98400000	98449999	14	IBD
chr2	98450000	98499999	8	IBD
chr2	98500000	98549999	7	IBD
chr2	98550000	98599999	11	IBD
chr2	98600000	98649999	12	IBD
chr2	98650000	98699999	11	IBD
chr2	98700000	98749999	11	IBD
chr2	98750000	98799999	21	IBD
chr2	98800000	98849999	15	IBD
chr2	98850000	98899999	7	IBD
chr2	98900000	98949999	5	IBD
chr2	98950000	98999999	9	IBD
chr2	99000000	99049999	5	IBD
chr2	99050000	99099999	11	IBD
chr2	99100000	99149999	20	nonIBD
chr2	99150000	99199999	34	nonIBD
chr2	99200000	99249999	27	nonIBD
chr2	99250000	99299999	83	nonIBD
chr2	99300000	99349999	95	nonIBD
chr2	99350000	99399999	58	nonIBD
chr2	99400000	99449999	45	nonIBD
chr2	99450000	99499999	71	nonIBD
chr2	99500000	99549999	42	nonIBD
chr2	99550000	99599999	26	nonIBD
chr2	99600000	99649999	81	nonIBD
chr2	99650000	99699999	49	nonIBD
chr2	99700000	99749999	46	nonIBD
chr2	99750000	99799999	40	nonIBD
chr2	99800000	99849999	83	nonIBD
chr2	99850000	99899999	159	nonIBD
chr2	99900000	99949999	328	nonIBD
chr2	99950000	99999999	661	nonIBD
chr2	100000000	100049999	328	nonIBD
chr2	100050000	100099999	308	nonIBD
chr2	100100000	100149999	273	nonIBD
chr2	100150000	100199999	337	nonIBD
chr2	100200000	100249999	480	nonIBD
chr2	100250000	100299999	385	nonIBD
chr2	100300000	100349999	300	nonIBD
chr2	100350000	100399999	480	nonIBD
chr2	100400000	100449999	433	nonIBD
chr2	100450000	100499999	133	nonIBD
chr2	100500000	100549999	186	nonIBD
chr2	100550000	100599999	148	nonIBD
chr2	100600000	100649999	137	nonIBD
chr2	100650000	100699999	177	nonIBD
chr2	100700000	100749999	150	nonIBD
chr2	100750000	100799999	223	nonIBD
chr2	100800000	100849999	430	nonIBD
chr2	100850000	100899999	476	nonIBD
chr2	100900000	100949999	453	nonIBD
chr2	100950000	100999999	460	nonIBD
chr2	101000000	101049999	465	nonIBD
chr2	101050000	101099999	378	nonIBD
chr2	101100000	101149999	330	nonIBD
chr2	101150000	101199999	488	nonIBD
chr2	101200000	101249999	381	nonIBD
chr2	101250000	101299999	509	nonIBD
chr2	101300000	101349999	184	nonIBD
chr2	101350000	101399999	248	nonIBD
chr2	101400000	101449999	515	nonIBD
chr2	101450000	101499999	448	nonIBD
chr2	101500000	101549999	518	nonIBD
chr2	101550000	101599999	419	nonIBD
chr2	101600000	101649999	334	nonIBD
chr2	101650000	101699999	432	nonIBD
chr2	101700000	101749999	646	nonIBD
chr2	101750000	101799999	604	nonIBD
chr2	101800000	101849999	620	nonIBD
chr2	101850000	101899999	592	nonIBD
chr2	101900000	101949999	650	nonIBD
chr2	101950000	101999999	403	nonIBD
chr2	102000000	102049999	397	nonIBD
chr2	102050000	102099999	605	nonIBD
chr2	102100000	102149999	446	nonIBD
chr2	102150000	102199999	455	nonIBD
chr2	102200000	102249999	547	nonIBD
chr2	102250000	102299999	629	nonIBD
chr2	102300000	102349999	294	nonIBD
chr2	102350000	102399999	164	nonIBD
chr2	102400000	102449999	537	nonIBD
chr2	102450000	102499999	384	nonIBD
chr2	102500000	102549999	530	nonIBD
chr2	102550000	102599999	395	nonIBD
chr2	102600000	102649999	493	nonIBD
chr2	102650000	102699999	442	nonIBD
chr2	102700000	102749999	502	nonIBD
chr2	102750000	102799999	355	nonIBD
chr2	102800000	102849999	5	IBD
chr2	102850000	102899999	10	IBD
chr2	102900000	102949999	13	IBD
chr2	102950000	102999999	17	IBD
chr2	103000000	103049999	8	IBD
chr2	103050000	103099999	17	IBD
chr2	103100000	103149999	5	IBD
chr2	103150000	103199999	7	IBD
chr2	103200000	103249999	72	nonIBD
chr2	103250000	103299999	60	nonIBD
chr2	103300000	103349999	11	nonIBD
chr2	103350000	103399999	8	nonIBD
chr2	103400000	103449999	187	nonIBD
chr2	103450000	103499999	275	nonIBD
chr2	103500000	103549999	327	nonIBD
chr2	103550000	103599999	76	nonIBD
chr2	103600000	103649999	230	nonIBD
chr2	103650000	103699999	5	IBD
chr2	103700000	103749999	11	IBD
chr2	103750000	103799999	5	IBD
chr2	103800000	103849999	128	nonIBD
chr2	103850000	103899999	121	nonIBD
chr2	103900000	103949999	89	nonIBD
chr2	103950000	103999999	300	nonIBD
chr2	104000000	104049999	46	nonIBD
chr2	104050000	104099999	192	nonIBD
chr2	104100000	104149999	220	nonIBD
chr2	104150000	104199999	125	nonIBD
chr2	104200000	104249999	167	nonIBD
chr2	104250000	104299999	105	nonIBD
chr2	104300000	104349999	4	nonIBD
chr2	104350000	104399999	18	nonIBD
chr2	104400000	104449999	170	nonIBD
chr2	104450000	104499999	56	nonIBD
chr2	104500000	104549999	63	nonIBD
chr2	104550000	104599999	111	nonIBD
chr2	104600000	104649999	156	nonIBD
chr2	104650000	104699999	313	nonIBD
chr2	104700000	104749999	168	nonIBD
chr2	104750000	104799999	53	nonIBD
chr2	104800000	104849999	157	nonIBD
chr2	104850000	104899999	264	nonIBD
chr2	104900000	104949999	68	nonIBD
chr2	104950000	104999999	82	nonIBD
chr2	105000000	105049999	153	nonIBD
chr2	105050000	105099999	25	nonIBD
chr2	105100000	105149999	52	nonIBD
chr2	105150000	105199999	185	nonIBD
chr2	105200000	105249999	165	nonIBD
chr2	105250000	105299999	268	nonIBD
chr2	105300000	105349999	22	nonIBD
chr2	105350000	105399999	114	nonIBD
chr2	105400000	105449999	207	nonIBD
chr2	105450000	105499999	130	nonIBD
chr2	105500000	105549999	168	nonIBD
chr2	105550000	105599999	42	nonIBD
chr2	105600000	105649999	80	nonIBD
chr2	105650000	105699999	33	nonIBD
chr2	105700000	105749999	52	nonIBD
chr2	105750000	105799999	29	nonIBD
chr2	105800000	105849999	84	nonIBD
chr2	105850000	105899999	72	nonIBD
chr2	105900000	105949999	44	nonIBD
chr2	105950000	105999999	8	nonIBD
chr2	106000000	106049999	25	nonIBD
chr2	106050000	106099999	187	nonIBD
chr2	106100000	106149999	228	nonIBD
chr2	106150000	106199999	72	nonIBD
chr2	106200000	106249999	156	nonIBD
chr2	106250000	106299999	32	nonIBD
chr2	106300000	106349999	171	nonIBD
chr2	106350000	106399999	70	nonIBD
chr2	106400000	106449999	286	nonIBD
chr2	106450000	106499999	30	nonIBD
chr2	106500000	106549999	23	nonIBD
chr2	106550000	106599999	161	nonIBD
chr2	106600000	106649999	178	nonIBD
chr2	106650000	106699999	10	nonIBD
chr2	106700000	106749999	10	nonIBD
chr2	106750000	106799999	196	nonIBD
chr2	106800000	106849999	209	nonIBD
chr2	106850000	106899999	23	nonIBD
chr2	106900000	106949999	35	nonIBD
chr2	106950000	106999999	4	nonIBD
chr2	107000000	107049999	12	nonIBD
chr2	107050000	107099999	16	nonIBD
chr2	107100000	107149999	14	nonIBD
chr2	107150000	107199999	20	nonIBD
chr2	107200000	107249999	43	nonIBD
chr2	107250000	107299999	7	nonIBD
chr2	107300000	107349999	34	nonIBD
chr2	107350000	107399999	46	nonIBD
chr2	107400000	107449999	129	nonIBD
chr2	107450000	107499999	9	nonIBD
chr2	107500000	107549999	9	nonIBD
chr2	107550000	107599999	20	nonIBD
chr2	107600000	107649999	58	nonIBD
chr2	107650000	107699999	18	nonIBD
chr2	107700000	107749999	45	nonIBD
chr2	107750000	107799999	18	nonIBD
chr2	107800000	107849999	23	nonIBD
chr2	107850000	107899999	23	nonIBD
chr2	107900000	107949999	3	IBD
chr2	107950000	107999999	4	IBD
chr2	108000000	108049999	5	IBD
chr2	108050000	108099999	17	IBD
chr2	108100000	108149999	84	nonIBD
chr2	108150000	108199999	131	nonIBD
chr2	108200000	108249999	89	nonIBD
chr2	108250000	108299999	130	nonIBD
chr2	108300000	108349999	67	nonIBD
chr2	108350000	108399999	59	nonIBD
chr2	108400000	108449999	123	nonIBD
chr2	108450000	108499999	202	nonIBD
chr2	108500000	108549999	249	nonIBD
chr2	108550000	108599999	102	nonIBD
chr2	108600000	108649999	89	nonIBD
chr2	108650000	108699999	120	nonIBD
chr2	108700000	108749999	95	nonIBD
chr2	108750000	108799999	149	nonIBD
chr2	108800000	108849999	8	nonIBD
chr2	108850000	108899999	68	nonIBD
chr2	108900000	108949999	77	nonIBD
chr2	108950000	108999999	192	nonIBD
chr2	109000000	109049999	25	nonIBD
chr2	109050000	109099999	27	nonIBD
chr2	109100000	109149999	25	nonIBD
chr2	109150000	109199999	29	nonIBD
chr2	109200000	109249999	61	nonIBD
chr2	109250000	109299999	138	nonIBD
chr2	109300000	109349999	70	nonIBD
chr2	109350000	109399999	56	nonIBD
chr2	109400000	109449999	74	nonIBD
chr2	109450000	109499999	48	nonIBD
chr2	109500000	109549999	22	nonIBD
chr2	109550000	109599999	23	nonIBD
chr2	109600000	109649999	6	nonIBD
chr2	109650000	109699999	8	nonIBD
chr2	109700000	109749999	122	nonIBD
chr2	109750000	109799999	149	nonIBD
chr2	109800000	109849999	92	nonIBD
chr2	109850000	109899999	54	nonIBD
chr2	109900000	109949999	119	nonIBD
chr2	109950000	109999999	53	nonIBD
chr2	110000000	110049999	137	nonIBD
chr2	110050000	110099999	15	nonIBD
chr2	110100000	110149999	17	nonIBD
chr2	110150000	110199999	35	nonIBD
chr2	110200000	110249999	78	nonIBD
chr2	110250000	110299999	235	nonIBD
chr2	110300000	110349999	37	nonIBD
chr2	110350000	110399999	204	nonIBD
chr2	110400000	110449999	9	nonIBD
chr2	110450000	110499999	50	nonIBD
chr2	110500000	110549999	72	nonIBD
chr2	110550000	110599999	134	nonIBD
chr2	110600000	110649999	234	nonIBD
chr2	110650000	110699999	37	nonIBD
chr2	110700000	110749999	325	nonIBD
chr2	110750000	110799999	167	nonIBD
chr2	110800000	110849999	566	nonIBD
chr2	110850000	110899999	289	nonIBD
chr2	110900000	110949999	101	nonIBD
chr2	110950000	110999999	131	nonIBD
chr2	111000000	111049999	144	nonIBD
chr2	111050000	111099999	167	nonIBD
chr2	111100000	111149999	114	nonIBD
chr2	111150000	111199999	29	nonIBD
chr2	111200000	111249999	44	nonIBD
chr2	111250000	111299999	39	nonIBD
chr2	111300000	111349999	70	nonIBD
chr2	111350000	111399999	73	nonIBD
chr2	111400000	111449999	56	nonIBD
chr2	111450000	111499999	49	nonIBD
chr2	111500000	111549999	12	IBD
chr2	111550000	111599999	18	IBD
chr2	111600000	111649999	6	IBD
chr2	111650000	111699999	9	IBD
chr2	111700000	111749999	18	IBD
chr2	111750000	111799999	12	IBD
chr2	111800000	111849999	9	IBD
chr2	111850000	111899999	15	IBD
chr2	111900000	111949999	15	IBD
chr2	111950000	111999999	8	IBD
chr2	112000000	112049999	8	IBD
chr2	112050000	112099999	12	IBD
chr2	112100000	112149999	7	IBD
chr2	112150000	112199999	26	IBD
chr2	112200000	112249999	9	IBD
chr2	112250000	112299999	9	IBD
chr2	112300000	112349999	46	nonIBD
chr2	112350000	112399999	90	nonIBD
chr2	112400000	112449999	59	nonIBD
chr2	112450000	112499999	7	nonIBD
chr2	112500000	112549999	4	nonIBD
chr2	112550000	112599999	150	nonIBD
chr2	112600000	112649999	114	nonIBD
chr2	112650000	112699999	41	nonIBD
chr2	112700000	112749999	273	nonIBD
chr2	112750000	112799999	251	nonIBD
chr2	112800000	112849999	132	nonIBD
chr2	112850000	112899999	42	nonIBD
