id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	ppi.date	glu.date	rip.date	cpp.mo	ppi.mo	glu.mo	rip.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp1.p	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	cpp8.p	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	cpp.diff	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	sens	glu.age	glu.weight	glucose	rip.age	rip.weight	tail	wild	brain	ppi.weight	ppi.age	ppi.box	ppi3	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim
50115	52	BR	BrF51-16	48349	48308	111	114	21	0.5	1/2/2013	TestF52-07	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	4	17.1	3	17.7	1	18.3	4	18.8	2	18.4	4	17.8	3	1580	1537	1109	1094	1582	1075	7977	126.7	205.6	183.5	190.9	156.6	170.3	1033.6	0.574222222	29	29	25	20	33	23	159	242	300	321	390	410	340	2003	263	135	254	239	226	79	1196	314	447	347	319	246	246	1919	251	174	141	114	188	73	941	1637	1129	1108	1013	1349	729	6965	191.5	160	191.6	134.4	190.1	198.8	1066.4	0.59244	31	19	23	28	33	14	148	0.018222222	0	0	0	0	0	0	0	-84	70	17.7	82	78	19.1	8	0	n	17.9	63	4	16.98536082	43.51989338	78.96437194	46.48987538	92.54166667	-25.66666667	35
50118	52	BR	BrF51-18	48371	48321	110	111	22	0.444444444	1/1/2013	TestF52-10	M	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	2	26.7	3	27.1	0	27.4	6	27.8	0	27.7	7	28.4	8	1647	1353	1591	1364	1516	1411	8882	132.3	167.4	174.8	96.9	121.1	100.1	792.6	0.440333333	13	22	21	13	20	25	114	237	197	60	65	73	104	736	186	79	157	110	144	90	766	317	229	81	178	235	344	1384	242	165	119	117	163	96	902	1669	1418	1399	1609	1362	1508	8965	150.8	155.1	145.9	129.1	154.5	140.4	875.8	0.48656	23	16	18	20	24	19	120	0.046222222	0	0	0	0	0	0	0	648	71	30.2	143	79	31.1	8	0	n	29.1	64	2	58.01769064	70.13479601	79.22020957	69.12423207	128.125	69.83333333	30
50119	52	WL	BrF51-8	48320	48388	113	113	20	0.6	1/3/2013	TestF52-09	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	48	9	14.8	8	15.1	0	15.5	3	15.9	0	15.8	3	15.4	2	2178	2065	1303	1756	1692	1760	10754	144.2	168.7	149.3	142.7	205.6	169.7	980.2	0.544555556	24	26	18	27	22	25	142	477	397	361	291	263	388	2177	432	316	230	237	192	146	1553	413	442	338	445	333	369	2340	370	342	295	176	223	210	1616	2708	2251	2523	2357	2001	1800	13640	128.3	129.3	137.8	148.9	153.4	146.4	844.1	0.46894	37	38	39	35	34	27	210	-0.075611111	0	0	0	0	0	0	0	163	69	14.7	62	77	15.8	7.3	0	n	15	62	1	24.12060302	35.8040201	33.7479062	31.22417644	32.58333333	-1.166666667	42
50121	52	BR	BrF51-18	48371	48321	110	111	22	0.444444444	1/1/2013	TestF52-09	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	10	22.5	2	22.1	0	22.3	3	22.8	0	23.1	5	23.5	4	2656	1948	1747	908	1426	2102	10787	133.1	208.3	202.8	214.6	190	116.9	1065.7	0.592055556	50	33	36	14	26	41	200	350	389	336	289	188	154	1706	209	135	209	192	89	128	962	246	327	213	213	133	217	1349	205	101	161	95	117	100	779	2272	1725	1481	1596	1270	1309	9653	179.3	206.6	221.3	168.3	151.5	143.2	1070.2	0.59456	30	17	21	21	15	16	120	0.0025	0	0	0	0	0	0	0	-357	71	25	87	79	25.2	7.6	0	n	23.6	64	2	60.15646722	66.60542456	73.97764754	66.91317977	45.75	7.5	33
50122	52	AGR	BrF51-19	48357	47718	111	72	21	0.461538462	1/2/2013	TestF52-10	M	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	3	21.4	7	22.8	0	22.8	4	23.1	0	22.5	4	21.9	4	1530	1402	1496	1559	1458	1115	8560	197.1	213.2	208	145.7	139.3	85.4	988.7	0.549277778	15	20	29	22	30	21	137	326	259	232	187	216	233	1453	259	187	135	199	165	83	1028	328	462	408	449	420	342	2409	222	187	175	209	166	156	1115	1656	1166	1051	1244	1110	900	7127	195	214.9	189	187.4	200.4	178.5	1165.2	0.64733	34	33	19	26	26	20	158	0.098055556	0	0	0	0	0	0	0	956	70	21.6	110	78	23.3	8.1	0	y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
50125	52	AGR	BrF51-19	48357	47718	111	72	21	0.461538462	1/2/2013	TestF52-09	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	11	16	7	16.8	0	16.3	3	16.4	0	16.2	2	16.5	3	1603	1420	1284	1236	1043	1026	7612	168.6	224.2	168.6	199.1	178.8	127.2	1066.5	0.5925	23	21	23	23	26	22	138	677	624	443	519	458	444	3165	613	452	367	369	272	170	2243	777	686	683	658	761	480	4045	374	474	407	443	304	286	2288	2724	2717	2313	1809	2132	1461	13156	190.4	194.1	145	180.8	159.2	195.8	1065.3	0.59183	49	50	42	27	33	17	218	-0.000666667	0	0	0	0	0	0	0	880	70	17.8	77	78	19.1	7.2	0	n	17.3	63	3	40.86320755	49.77358491	71.66037736	54.0990566	37.625	-35.5	32
50129	52	WL	BrF51-25	48438	48315	89	111	22	0.8	1/1/2013	TestF52-11	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	5	22.7	0	22.3	0	22.7	4	22.8	0	23	3	22.7	5	2432	2246	1574	1712	1983	1262	11209	146.2	113.1	140.3	130.1	127.3	127.4	784.4	0.435777778	39	32	18	26	33	21	169	452	387	485	548	496	358	2726	364	292	242	217	179	156	1450	642	490	391	378	407	515	2823	375	210	213	261	235	190	1484	2124	2255	1179	1068	1322	1040	8988	182.4	167.3	189.1	118.4	140.1	132	929.3	0.51628	48	45	24	24	28	21	190	0.0805	0	0	0	0	0	0	0	97	71	25.5	97	79	27.8	8.1	0	n	25.1	64	1	28.69583138	64.96374707	75.45105386	56.37021077	69.16666667	1.666666667	46
50131	52	AGR	BrF51-23	48427	48354	104	111	21	0.727272727	1/2/2013	TestF52-11	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	6	16.5	5	16.9	0	17	3	18.2	1	17.7	4	17.6	7	1771	1882	1684	1134	1536	1073	9080	190.1	178.2	195.1	191.2	198.8	194.7	1148.1	0.637833333	26	31	38	25	35	25	180	304	338	397	379	483	382	2283	253	138	230	161	314	171	1267	433	573	728	652	603	538	3527	359	229	267	245	252	207	1559	1463	1002	1000	902	791	674	5832	146.2	120.2	156.3	174.2	107.2	114.4	818.5	0.45472	30	20	22	20	13	10	115	-0.183111111	0	0	0	0	0	0	0	1244	70	17.8	74	78	17.5	7.6	7	y	17.7	63	2	30.97767713	40.47518602	60.63565189	44.02950501	48.91666667	18.33333333	33
50132	52	WL	BrF51-25	48438	48315	89	111	22	0.8	1/1/2013	TestF52-10	M	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	4	27.2	5	29.3	4	29.9	7	30	5	29.6	5	30	4	1809	1545	1341	980	858	874	7407	150.3	118.2	166.5	172.9	179.3	136	923.2	0.512888889	35	27	25	18	16	16	137	400	314	351	357	316	267	2005	371	153	247	190	63	132	1156	268	369	291	272	278	271	1749	228	215	144	161	172	84	1004	1413	1429	1406	1936	1398	1444	9026	131.3	154.2	170.4	196.2	201.3	161.4	1014.8	0.56378	30	27	24	30	15	20	146	0.050888889	0	0	0	0	0	0	0	-256	71	32.8	118	79	31.8	8.1	0	n	29.2	64	4	58.69997235	79.9334395	77.24803799	71.96048328	75.29166667	11.66666667	34
50134	52	WR	BrF51-23	48427	48354	104	111	21	0.727272727	1/2/2013	TestF52-12	M	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	9	23.4	3	24.2	0	25	4	24.9	1	24.7	5	24.3	4	2645	2277	1519	1427	1229	983	10080	151	128.5	139.3	172.4	158.8	145.4	895.4	0.497444444	48	40	27	32	19	19	185	412	355	332	296	274	264	1933	357	231	210	204	203	129	1334	501	357	382	443	456	370	2509	283	159	151	182	86	126	987	2194	2063	1517	1340	1436	872	9422	196.7	171.2	186.7	162.8	150.5	129.8	997.7	0.55428	35	36	36	22	30	14	173	0.056833333	0	0	0	0	0	0	0	576	70	25.2	137	78	25.3	8	0	n	24.2	63	1	62.50819238	64.26100137	86.41089431	71.06002935	68.41666667	-36	45
50137	52	BR	BrF51-24	48431	49038	102	87	21	0.5	1/2/2013	TestF52-11	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	7	20.9	5	20.7	1	20.8	0	19.9	1	20.4	4	21.6	6	1144	1000	1104	1140	853	1101	6342	134.9	198.4	202.6	167.7	160.1	141	1004.7	0.558166667	31	18	31	45	28	49	202	306	292	302	356	380	252	1888	267	206	205	110	142	174	1104	358	383	360	317	312	316	2046	251	189	191	149	139	158	1077	1546	1269	863	994	939	995	6606	190	189.2	195.2	159.3	141.7	149.4	1024.8	0.56933	48	53	33	37	43	36	250	0.011166667	0	0	0	0	0	0	0	158	70	22.8	97	78	25.1	7.8	0	n	22.2	63	3	33.69316543	51.74853408	57.26521196	47.56897049	29.16666667	-18.66666667	35
50140	52	BR	BrF51-24	48431	49038	102	87	21	0.5	1/2/2013	TestF52-12	M	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	10	27.8	4	28.2	0	28.7	5	28.4	0	28.3	3	28.5	2	1922	1824	1870	1772	1542	1779	10709	142	83	134.7	145.8	165	134	804.5	0.446944444	30	21	27	32	22	31	163	359	516	404	511	600	510	2900	312	202	258	300	180	173	1425	320	557	715	725	605	645	3567	236	138	187	259	183	204	1207	1783	1601	1273	1363	1628	1284	8932	175.4	176.3	163.2	156	174.8	123.5	969.2	0.53844	25	17	23	17	23	24	129	0.0915	0	0	0	0	0	0	0	667	70	31.3	129	78	32.1	7.6	0	n	29.6	63	2	72.36078431	77.19215686	80.78431373	76.77908497	27	-6	31
50143	52	AGL	BrF51-22	48429	48334	105	113	20	0.875	1/3/2013	TestF52-11	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	48	8	20.4	3	20.4	0	20.6	8	20.5	3	20.8	5	20.6	5	1080	1470	1279	1235	1045	1054	7163	158.8	225.4	163.1	179.9	172.4	174.3	1073.9	0.596611111	23	38	41	47	36	43	228	261	202	273	314	288	210	1548	207	170	127	200	146	155	1005	454	354	384	453	387	366	2398	243	218	151	159	141	160	1072	1395	1088	1105	859	935	712	6094	186.8	179.4	153.3	152.4	187.9	174.1	1033.9	0.57439	39	30	33	20	28	20	170	-0.022222222	0	0	0	0	0	0	0	850	69	23.8	90	77	23.5	7	0	n	23.2	62	4	25.68290804	42.20740816	57.04654441	41.6456202	188.9583333	-34.83333333	29
50146	52	AGR	BrF51-22	48429	48334	105	113	20	0.875	1/3/2013	TestF52-12	M	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	48	11	29.1	6	29.5	0	29.2	5	30	1	30.4	9	31.1	6	1388	1431	1603	1279	1099	1269	8069	154.9	144.5	156.5	124.1	139	171.5	890.5	0.494722222	33	30	39	32	25	31	190	281	312	301	351	286	367	1898	246	177	163	152	116	86	940	260	351	341	351	313	395	2011	195	137	168	195	97	132	924	2329	2039	1362	1478	1053	1349	9610	187	163.6	128	136.9	139	162.6	917.1	0.5095	39	34	25	35	19	20	172	0.014777778	0	0	0	0	0	0	0	113	69	35.9	146	77	36.9	8.3	0	y	33.8	62	3	22.13750482	39.08505206	59.82370536	40.34875408	91.54166667	-73.16666667	45
50147	52	AGL	BrF51-10	48335	48458	121	99	24	0.555555556	1/11/2013	TestF52-09	F	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	40	12	23.3	3	23.6	7	23.8	6	24	4	24.3	3	25.3	3	2055	1810	1820	2047	1794	1231	10757	155.5	116.1	158.4	109.4	148.6	125.7	813.7	0.452055556	26	24	24	33	32	21	160	299	285	282	341	312	223	1742	215	150	167	80	159	85	856	288	253	284	277	324	236	1662	252	120	97	108	89	35	701	1888	1477	1421	1258	923	812	7779	236	230	229.5	170	250.8	208.1	1324.4	0.73578	21	28	22	20	16	16	123	0.283722222	0	0	0	0	0	0	0	-80	61	27.5	95	69	29.2	7.5	0	y	26.3	54	4	56.83950539	67.92696111	73.90153637	66.22266762	61.5	15.66666667	42
50148	52	BL	BrF51-10	48335	48458	121	99	24	0.555555556	1/11/2013	TestF52-12	M	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	40	12	27.3	4	28.3	0	28.7	7	29.2	1	29.3	6	30	5	1398	1458	1266	1124	1106	1073	7425	133.8	110.7	139.8	97.4	102	101.1	684.8	0.380444444	24	22	15	13	20	17	111	129	148	185	226	174	169	1031	235	80	80	113	87	52	647	160	239	236	314	339	238	1526	121	72	71	35	79	26	404	958	1153	876	916	513	736	5152	135.1	226.9	148.6	155.1	88.8	162.4	916.9	0.50939	15	18	20	20	9	15	97	0.128944444	0	0	0	0	0	0	0	495	61	35.3	167	69	38.4	8.3	0	n	32.9	54	4	37.43211453	59.09920821	82.78858261	59.77330178	117.7083333	35.83333333	35
50150	52	BR	BrF50-90	46166	46394	196	223	21	0.5	1/30/2013	TestF52-14	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	5	32.1	4	34.1	1	34.2	7	36	1	35.8	9	36.6	8	2189	1666	1481	1511	1237	1273	9357	155.8	165.3	143	169.9	166.1	120.3	920.4	0.511333333	27	24	19	24	26	15	135	345	272	241	316	370	318	1862	418	301	251	126	144	57	1297	549	473	465	539	464	277	2767	264	178	167	205	78	107	999	2034	2234	1234	1463	1435	1118	9518	136	154.8	136.8	221.5	195.1	149.7	993.9	0.55217	29	32	24	20	17	15	137	0.040833333	0	0	0	0	0	0	0	905	75	33	54	82	34.4	8.3	0	n	33.7	68	1	60.42962963	72.38941799	72.06137566	68.29347443	24.41666667	10.16666667	40
50151	52	WR	BrF50-90	46166	46394	196	223	21	0.5	1/30/2013	TestF52-13	F	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	1	29.7	7	28.8	0	30.5	9	30.4	1	30.5	11	31.4	7	2647	2019	1648	1644	1667	1611	11236	182.4	191.1	186.6	210.1	202.5	174.4	1147.1	0.637277778	44	37	24	21	27	32	185	428	493	580	565	637	626	3329	264	201	211	194	123	136	1129	543	326	464	520	583	480	2916	225	147	110	174	148	95	899	1881	1560	1389	1471	1236	1136	8673	161.9	170.3	134	217.8	158.2	160	1002.2	0.55678	30	27	26	22	21	26	152	-0.0805	0	0	0	0	0	0	0	-413	75	34.6	84	82	36.7	7.5	0	n	33.8	68	1	71.08798816	78.43876529	82.76328965	77.43001437	35.625	0.666666667	46
50152	52	BL	BrF51-58	49069	48424	104	139	21	0.571428571	1/30/2013	TestF52-14	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	6	28.7	3	30.1	0	31.3	6	31.5	1	30.8	4	31.7	5	1777	1614	1481	1195	1020	1165	8252	155	161.6	141.1	139.7	175.4	124	896.8	0.498222222	36	31	28	17	14	18	144	530	471	444	389	584	508	2926	642	369	448	293	279	175	2206	584	665	691	551	333	371	3195	438	323	342	340	257	197	1897	2805	2169	1761	1799	1635	1215	11384	157.8	155.2	143.5	162.7	147.6	136.5	903.3	0.50183	32	21	16	15	19	10	113	0.003611111	0	0	0	0	0	0	0	269	75	33.1	102	82	33.4	8.6	0	n	32.4	68	2	61.002849	72.93447293	76.35327635	70.0968661	65.20833333	-17.83333333	30
50153	52	BL	BrF51-58	49069	48424	104	139	21	0.571428571	1/30/2013	TestF52-13	F	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	2	21.6	0	23	1	23.3	9	23.1	0	22.3	9	22.2	3	2608	2188	2212	1655	1440	1637	11740	167.1	210	175.8	210.3	179.9	217.6	1160.7	0.644833333	32	37	34	31	24	27	185	584	381	379	492	497	417	2750	367	307	423	347	257	228	1929	415	324	333	261	405	360	2098	420	444	312	336	372	184	2068	1905	2099	1960	1579	1929	981	10453	198.9	162.1	155.5	214.3	136.6	215	1082.4	0.60133	24	36	33	32	27	19	171	-0.0435	0	0	0	0	0	0	0	-652	75	22.8	70	82	23.2	7.8	1	y	23.2	68	2	24.22553747	48.93346191	62.01440808	45.05780248	57.375	9.5	32
50156	52	AGR	BrF51-36	48453	48372	118	139	21	0.333333333	1/30/2013	TestF52-14	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	7	31.5	7	33.6	0	34.6	9	36	0	35.5	9	36.7	7	1386	1109	1026	1057	756	1106	6440	145.5	111.3	124.2	130.9	137.8	92.5	742.2	0.412333333	37	35	36	32	30	34	204	309	251	303	317	278	234	1692	244	238	133	101	105	186	1007	606	528	448	437	382	346	2747	353	220	191	154	123	167	1208	1429	760	741	609	584	446	4569	170.7	164.4	163.4	137.8	133.5	153.5	923.3	0.51294	39	22	20	16	15	9	121	0.100611111	0	0	0	0	0	0	0	1055	75	39.1	91	82	42.9	8	0	n	39.3	68	3	29.05867789	40.65798465	60.9067591	43.54114055	95.54166667	-22.5	22
50158	52	AGL	BrF51-55	49053	48318	115	140	21	0.7	1/30/2013	TestF52-14	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	8	25.8	9	26.5	0	26.6	8	27.2	0	27.3	7	28.8	6	2295	2164	1503	1670	1405	1516	10553	154.3	136.2	126.4	177.7	144.7	160.5	899.8	0.499888889	45	41	25	32	33	35	211	549	589	437	438	389	432	2834	564	470	187	201	191	121	1734	668	590	490	483	500	456	3187	404	324	323	198	230	142	1621	2479	1850	1310	1251	1259	1227	9376	189.9	160.6	123.3	167.5	116.3	142.7	900.3	0.50017	48	22	21	27	23	25	166	0.000277778	0	0	0	0	0	0	0	353	75	25.7	82	82	28.7	8.2	0	y	27.9	68	4	44.59974052	72.45734785	80.74739815	65.93482884	90.91666667	-50	32
50159	52	AGL	BrF51-36	48453	48372	118	139	21	0.333333333	1/30/2013	TestF52-13	F	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	3	18	3	18.2	0	18.2	4	18.6	0	18.5	2	19.7	1	2025	1820	1602	1546	1530	1289	9812	169.7	172.7	201.2	136	185	160	1024.6	0.569222222	48	43	37	38	31	25	222	763	731	585	560	599	582	3820	717	489	368	365	327	270	2536	897	932	939	811	774	602	4955	428	413	284	384	267	288	2064	2676	2096	1793	1971	1333	1537	11406	189.4	151.6	99.3	148.6	166.7	162.3	917.9	0.50994	56	44	31	47	35	46	259	-0.059277778	0	0	0	0	0	0	0	1135	75	19.8	30	82	22.3	7.2	0	n	19.5	68	3	14.17372665	41.3259161	58.74655507	38.08206594	29.95833333	-2.833333333	25
50163	52	BR	BrF51-55	49053	48318	115	140	21	0.7	1/30/2013	TestF52-13	F	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	4	17.9	4	18.9	0	19	6	19	0	18.6	4	19.3	3	2184	2263	2326	1406	1849	2071	12099	131.5	109.3	111.4	162.5	131.3	110.6	756.6	0.420333333	30	50	55	40	53	58	286	650	728	724	576	811	539	4028	529	329	535	370	255	244	2262	686	620	585	547	584	433	3455	674	440	371	349	266	219	2319	3924	2628	2701	2020	2014	1791	15078	213.4	179.9	131.4	131	159.5	153.2	968.4	0.538	47	30	39	19	19	25	179	0.117666667	0	0	0	0	0	0	0	-573	75	20.2	73	82	20.7	7.5	0	n	20.3	68	4	28.32481203	56.32949039	71.67385129	52.10938457	89.16666667	7.333333333	29
50164	52	AGR	BrF51-54	49023	48414	116	138	21	0.555555556	1/30/2013	TestF52-16	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	1	26.2	3	25.6	3	26.5	12	26.6	1	26.2	8	26.3	10	711	302	350	477	669	736	3245	127.5	204.7	194.9	155.3	122.7	135.3	940.4	0.522444444	16	14	12	7	12	11	72	286	202	254	258	271	272	1543	151	177	202	166	150	127	973	346	318	279	334	394	350	2021	184	192	168	259	161	172	1136	1889	2553	1606	1824	1587	1624	11083	169.6	158	191.7	165.5	153.3	137.8	975.9	0.54217	33	47	31	42	21	31	205	0.019722222	0	0	0	0	0	0	0	478	75	28.3	99	82	30.8	7.4	0	n	28.2	68	1	29.95173745	34.82901269	30.29095422	31.69056812	32.29166667	-30.16666667	48
50168	52	BR	BrF51-39	48459	48446	117	118	21	0.3	1/30/2013	TestF52-16	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	54	2	21.7	5	22.9	1	22.9	5	23.5	2	23.5	4	23.2	5	1881	1680	1832	1410	1364	1573	9740	163.2	221.2	206	148.7	156.3	158.7	1054.1	0.585611111	32	21	17	26	21	25	142	372	503	558	465	515	358	2771	237	105	212	155	153	105	967	728	905	780	886	858	785	4942	263	318	237	280	235	171	1504	2216	2236	2084	1466	1498	1218	10718	209.5	253.7	202	137.3	133.1	175.7	1111.3	0.61739	21	26	38	26	17	21	149	0.031777778	0	0	0	0	0	0	0	2171	75	24.8	98	82	25.5	7.5	0	y	24.4	68	2	54.05968839	71.43076585	80.93701997	68.80915807	68.625	-31.33333333	29
50172	52	WR	BrF51-43	48497	48378	118	139	20	0.571428571	1/31/2013	TestF52-16	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	53	3	28	10	28.7	0	28.9	10	29.3	0	29.1	8	29.6	11	2459	2106	2543	1845	1495	1631	12079	145.3	163.2	144.2	172.6	153.3	138.5	917.1	0.5095	44	32	54	40	27	33	230	616	383	286	269	325	339	2218	468	358	251	212	215	234	1738	690	473	472	440	480	436	2991	310	404	356	400	295	321	2086	2583	1805	1629	1626	1487	1248	10378	171.3	158.7	168.2	172.5	139.2	155.4	965.3	0.53628	56	45	27	38	40	21	227	0.026777778	0	0	0	0	0	0	0	773	74	32.1	68	81	34.9	8.2	0	n	31.7	67	3	22.75183055	46.04265976	58.09385148	42.29611393	103.9583333	-52	28
50182	52	AGL	BrF51-42	48469	49010	118	117	20	0.454545455	1/31/2013	TestF52-16	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	53	4	24.5	0	24	0	24.3	3	24.3	0	24	1	24.4	2	2339	2001	1635	1571	1631	1476	10653	122.3	153.1	121.5	146.8	139.6	139.1	822.4	0.456888889	27	28	25	17	23	20	140	371	400	420	444	420	304	2359	397	218	289	161	175	115	1355	534	528	529	505	468	321	2885	318	285	234	192	172	60	1261	2315	1994	1695	1486	1510	1330	10330	184.2	150.2	148.8	107.7	164.2	222.9	978	0.54333	41	43	32	26	35	22	199	0.086444444	0	0	0	0	0	0	0	526	74	25.5	86	81	27.1	8.1	1	n	25.4	67	4	61.68086225	74.41544271	78.03370831	71.37667109	72.91666667	-12.5	35
50185	52	WR	BrF51-44	48483	49044	118	116	20	0.615384615	1/31/2013	TestF52-17	F	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	53	5	21.4	2	21.7	0	21.1	4	20.5	0	20.1	3	21.7	4	1572	1174	1281	1057	1127	1020	7231	152	196.2	146	131.2	147	98.1	870.5	0.483611111	40	37	36	36	27	26	202	283	242	230	323	305	218	1601	202	116	129	77	130	65	719	235	192	164	197	231	147	1166	188	138	111	151	97	87	772	3090	2328	1942	1399	1504	1584	11847	187.5	189.7	174.4	172.9	125.9	130.8	981.2	0.54511	61	44	37	21	28	27	218	0.0615	0	0	0	0	0	0	0	-435	74	23.2	87	81	24	8.5	0	n	22.4	67	1	42.59341677	48.61837538	75.9485874	55.72012651	56.20833333	-30.83333333	47
50186	52	WR	BrF51-44	48483	49044	118	116	20	0.615384615	1/31/2013	TestF52-18	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	53	9	28.3	4	29.2	0	29.6	5	29.9	0	29.4	3	28.9	2	2786	1928	2034	1530	1766	1723	11767	204.6	172	152.3	147.4	138.5	175.6	990.4	0.550222222	24	27	32	30	36	31	180	457	457	356	316	300	310	198	421	292	205	183	137	156	1394	425	452	408	473	294	212	2264	217	131	185	128	96	150	907	1778	2168	1315	1548	1613	996	9418	152.8	161.4	147.7	184.3	188.3	178.3	1012.8	0.56267	30	45	29	37	42	16	199	0.012444444	0	0	0	0	0	0	0	2066	74	30.9	95	81	31.5	9.5	0	y	30.2	67	1	58.15	78.05	85.825	74.00833333	69.125	11.5	42
50189	52	AGR	BrF51-10	48335	48458	143	121	NA	NA	2/2/2013	TestF52-17	F	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	51	6	24.5	4	23.3	0	22.9	3	23.5	0	23.6	4	23.6	4	1413	1546	1341	1503	1172	970	7945	163.1	144.1	103.7	100.8	143.6	133.9	789.2	0.438444444	25	27	27	29	22	16	146	545	679	675	563	559	607	3628	437	340	270	316	271	233	1867	571	926	932	909	842	715	4895	345	365	388	318	325	171	1912	1684	1352	1317	1038	859	842	7092	194.5	174.5	161.1	159.1	159.2	178	1026.4	0.57022	23	19	21	17	15	16	111	0.131777778	0	0	0	0	0	0	0	1267	72	26.1	100	79	26.5	8.5	0	n	25.4	65	2	57.45298953	75.48586871	84.88345907	72.6074391	54.04166667	-1	30
50190	52	AGR	BrF51-64	49201	49060	81	111	20	0.555555556	1/31/2013	TestF52-18	M	8	3/25/2013	4/8/2013	4/15/2013	4/22/2013	Mar	Apr	Apr	Apr	53	10	31.1	4	32.2	0	32.4	7	32.4	0	32.2	4	33.4	6	1942	1795	1384	1208	1269	1156	8754	162.5	182.8	211.1	115.2	131.6	134.2	937.4	0.520777778	13	20	19	15	30	26	123	371	371	435	374	353	356	262	338	242	181	124	145	121	1151	381	445	401	414	317	289	2247	195	204	191	185	105	91	971	2258	1940	1673	1568	1200	1062	9701	138.4	172	164.1	183.4	193.5	113.4	964.8	0.536	42	42	24	22	26	19	175	0.015222222	0	0	0	0	0	0	0	1985	74	33.2	130	81	34.3	8.5	0	n	34.1	67	2	56.98849742	79.3868309	87.48845213	74.62126015	62.125	6.5	31
