"id"	"cpp.diff"	"sens"	"cpp1.1"	"cpp1.2"	"cpp1.3"	"cpp1.4"	"cpp1.5"	"cpp1.6"	"cpp1.t"	"cpp1.p"	"cpp8.1"	"cpp8.2"	"cpp8.3"	"cpp8.4"	"cpp8.5"	"cpp8.6"	"cpp8.t"	"cpp8.p"	"sc1.1"	"sc1.2"	"sc1.3"	"sc1.4"	"sc1.5"	"sc1.6"	"sc1.t"	"sc8.1"	"sc8.2"	"sc8.3"	"sc8.4"	"sc8.5"	"sc8.6"	"sc8.t"	"act1.1"	"act1.2"	"act1.3"	"act1.4"	"act1.5"	"act1.6"	"act1.t"	"act2.1"	"act2.2"	"act2.3"	"act2.4"	"act2.5"	"act2.6"	"act2.t"	"act3.1"	"act3.2"	"act3.3"	"act3.4"	"act3.5"	"act3.6"	"act3.t"	"act4.1"	"act4.2"	"act4.3"	"act4.4"	"act4.5"	"act4.6"	"act4.t"	"act5.1"	"act5.2"	"act5.3"	"act5.4"	"act5.5"	"act5.6"	"act5.t"	"act8.1"	"act8.2"	"act8.3"	"act8.4"	"act8.5"	"act8.6"	"act8.t"	"ppi3"	"ppi6"	"ppi12"	"avg.ppi"	"startle"	"habituation"	"glucose"	"tail"	"wild"	"ppi3.logit"	"ppi6.logit"	"ppi12.logit"	"wild.binary"
49427	-0.172277778	-455	162.7	200.1	202.9	223.6	168.7	177.9	1135.9	0.631055556	159	153.8	101.3	156.2	124.8	130.7	825.8	0.45878	26	27	24	26	28	30	161	32	28	28	24	26	25	163	1876	1629	1223	1514	1506	1562	9310	498	373	418	441	436	426	2592	259	177	177	151	143	95	1002	390	402	282	387	372	304	2137	281	189	223	176	209	206	1284	2017	1800	1413	1399	1727	1412	9768	61.77868261	72.43995464	80.18967117	71.46943614	63.70833333	-12.83333333	104	"8"	0	-2.2064700209398	-2.13686435281069	-2.09238493574161	0
49430	0.008777778	163	161.6	148.1	150.1	173.4	172	148.4	953.6	0.529777778	144.5	174	174.8	139.8	196.1	140.2	969.4	0.53856	31	19	18	22	20	20	130	35	19	22	33	25	18	152	2484	1945	1985	1618	1484	1366	10882	379	363	317	241	349	229	1878	290	210	200	130	154	67	1051	394	410	317	323	282	315	2041	289	156	117	182	159	91	994	2425	1889	1579	1806	1850	1169	10718	60.16182518	64.05823053	74.40641995	66.20882522	53.41666667	29.16666667	145	"8.5"	0	-2.21805831059786	-2.19063409956769	-2.12514607926674	0
49431	-0.190611111	312	165.5	202.9	209	226.2	210.2	213.6	1227.4	0.681888889	168.1	140	188.1	125	143.5	119.6	884.3	0.49128	36	24	21	14	26	26	147	30	33	25	24	31	23	166	2036	1522	1323	1089	1275	1317	8562	454	506	439	484	503	396	2782	456	319	213	199	188	158	1533	560	559	505	455	497	518	3094	291	311	252	191	222	287	1554	1834	1593	1505	1090	1621	1196	8839	67.47973939	78.76688384	83.87573494	76.70745273	34.375	-11.66666667	91	"7.1"	6	-2.16788606295919	-2.10022198990086	-2.07270562195176	1
49432	-0.029888889	103	142.9	152.2	150.2	146.4	149.1	121.5	862.3	0.479055556	153.5	139	139.7	131.3	116.5	128.5	808.5	0.44917	25	20	27	25	19	25	141	35	17	27	23	19	17	138	2010	1595	1668	1451	1297	1184	9205	578	433	378	331	335	357	2412	310	248	158	185	112	102	1115	446	456	381	413	474	345	2515	216	127	149	60	127	80	759	1984	1518	1802	1862	1340	1205	9711	63.54590696	82.96354283	91.91539924	79.47494968	45.875	3.666666667	111	"8.3"	0	-2.19414384786221	-2.07749462014446	-2.03260142825591	0
49435	0.058444444	574	188.1	181.3	212.5	197.7	232	213.4	1225	0.680555556	210.2	216.7	223.4	251	212.4	216.5	1330.2	0.739	37	32	24	22	25	13	153	21	32	20	26	20	30	149	2874	2359	1778	1880	1933	1430	12254	356	430	377	447	422	470	2502	421	206	294	273	224	131	1549	507	434	490	619	555	471	3076	251	206	107	226	177	157	1124	1929	1777	1449	1496	1288	1356	9295	18.57142857	40.8045977	62.69293924	40.68965517	39.45833333	-4.666666667	75	"7.7"	2	-2.73034739098092	-2.38751515301388	-2.20005007824581	1
49436	-0.165888889	-41	147.3	176.9	168.1	135.9	143.6	175.9	947.7	0.5265	114.8	141	116.4	106.5	104.8	65.6	649.1	0.36061	19	25	21	17	13	13	108	27	20	15	18	12	10	102	1029	1045	894	839	705	600	5112	274	295	233	195	126	187	1310	280	145	116	197	82	202	1022	278	296	216	190	169	120	1269	257	88	130	202	132	55	864	1199	1017	820	739	753	485	5013	43.49044924	52.48231341	57.33551468	51.10275911	37.25	26.16666667	82	"8.2"	0	-2.35971322088892	-2.27770174958602	-2.23907906905335	0
49439	0.033388889	1107	133	141.4	168.3	133.4	211	175.7	962.8	0.534888889	149.5	126.1	219	195.3	173.5	159.5	1022.9	0.56828	28	30	17	22	22	19	138	28	23	18	33	23	16	141	2088	1953	1337	1383	1491	1286	9538	275	295	207	184	218	201	1380	295	148	148	168	109	60	928	349	348	329	534	523	404	2487	298	157	187	135	164	140	1081	1548	1067	934	1491	1291	881	7212	52.24603814	72.16022025	84.6798281	69.69536216	100.0833333	-54.16666667	95	"8"	0	-2.2796716721861	-2.1385569095891	-2.06852677467789	0
49440	0.118833333	-103	163.8	114.6	201.6	118	129.4	145	872.4	0.484666667	184	190.9	164.4	192.6	168.1	186.3	1086.3	0.6035	30	23	29	30	30	39	181	39	35	41	36	30	47	228	1362	1101	1193	1276	1198	1424	7554	494	355	289	267	297	281	1983	319	368	221	186	232	164	1490	401	389	335	325	231	199	1880	276	139	114	136	98	136	899	1946	1503	1296	1204	914	1370	8233	36.92039732	59.52438436	71.46754501	55.97077556	89.04166667	2.5	100	"9.1"	0	-2.43112723419085	-2.22271225196399	-2.14277619593754	0
49447	0.021333333	-613	140.6	162.2	195.8	138.1	168	184.2	988.9	0.549388889	184.8	189.2	177	174.3	148.8	153.2	1027.3	0.57072	31	42	27	22	33	26	181	49	41	31	24	16	17	178	1833	1816	1685	1154	1406	1119	9013	611	843	738	641	533	613	3979	462	412	297	376	200	164	1911	423	665	605	599	527	547	3366	255	253	299	290	197	171	1465	2096	2039	1457	1257	977	861	8687	35.4969574	65.85699797	70.93306288	57.42900609	26.75	-30	124	"8.1"	0	-2.44826451474199	-2.17852847745801	-2.14605972548553	0
49448	0.075222222	81	114.4	154.2	115.6	131.2	128.7	159.2	803.3	0.446277778	135.5	140.8	146.8	174.3	180.3	161	938.7	0.5215	27	23	19	16	10	20	115	29	22	17	15	20	18	121	1846	1568	1480	1078	998	1362	8332	560	525	453	460	411	337	2746	429	243	217	134	173	113	1309	482	483	508	463	477	414	2827	319	285	236	219	162	205	1426	1604	1310	984	868	1039	913	6718	80.37798408	79.86074271	80.62864721	80.28912467	70	16.66666667	108	"8.9"	0	-2.09135801414467	-2.09418442390828	-2.08999477605093	0
49451	0.084	66	149	177.9	170	190.2	152.4	100.7	940.2	0.522333333	171.9	237.2	157.4	188	189.1	147.8	1091.4	0.60633	40	49	36	36	40	30	231	39	30	32	15	22	26	164	2313	2297	2306	1830	1618	1417	11781	540	505	522	359	401	437	2764	376	227	145	152	175	90	1165	511	656	443	395	379	446	2830	286	190	122	114	183	207	1102	2215	2024	1321	1083	1257	1423	9323	51.1861638	53.94396546	68.10900935	57.74637954	91.95833333	-6.5	97	"8.2"	0	-2.28861872223298	-2.26570803305846	-2.16382738074048	0
49452	0.021611111	267	136.6	154.6	147.4	221.6	166.1	141.6	967.9	0.537722222	137.4	172.2	192.2	171.5	174.3	159.2	1006.8	0.55933	34	29	27	19	18	21	148	30	30	25	35	32	13	165	2396	2637	2219	2061	1469	1956	12738	606	483	491	489	508	456	3033	456	246	280	235	248	152	1617	678	629	558	493	472	470	3300	386	233	162	198	146	187	1312	2255	1798	1467	1738	1459	917	9634	40.5956336	64.53251068	62.06454675	55.73089701	53.75	-65.83333333	138	"8.9"	0	-2.38975404163628	-2.18740974465005	-2.20445258354543	0
49453	-0.038388889	-1854	172.4	219.9	225.5	196.3	215.9	211.7	1241.7	0.689833333	224.5	234.2	201.1	183.5	167.2	162.1	1172.6	0.65144	33	18	20	21	12	37	141	29	24	32	32	35	27	179	2480	1210	1803	2106	1750	2579	11928	674	452	349	540	439	631	3085	260	193	213	273	242	85	1266	398	273	273	125	90	72	1231	276	262	241	185	123	187	1274	2118	1730	1805	2189	1934	1650	11426	46.27513228	54.46349206	55.31428571	52.01763668	28.54166667	-4	121	"7.9"	0	-2.33263796329902	-2.26152273218275	-2.25475375391408	0
49456	0.000444444	-570	124.4	179.7	161.4	164.9	181	197.7	1009.1	0.560611111	120.2	185	151.6	193.4	175.1	184.6	1009.9	0.56106	45	27	38	50	34	43	237	49	45	46	55	42	58	295	1677	812	905	1235	861	924	6414	370	229	288	316	274	292	1769	335	197	169	122	148	158	1129	347	183	167	200	184	118	1199	198	120	115	100	79	125	737	2034	1434	1639	1488	1588	1838	10021	18.75635163	32.17098577	41.94613821	30.9578252	60.33333333	1.5	103	"8.5"	0	-2.72603629114639	-2.49113621101742	-2.37548248749773	0
49461	-0.11	975	145.1	215.1	246.4	216	224.3	163.4	1210.3	0.672388889	190.1	163.5	139	140.1	153	226.6	1012.3	0.56239	24	29	14	20	20	32	139	35	27	46	41	34	28	211	2800	2507	1901	2425	1769	2440	13842	384	286	369	368	396	303	2106	639	196	257	403	174	184	1853	469	647	461	519	507	478	3081	156	212	142	192	140	111	953	2420	1991	2137	1882	1686	1777	11893	68.55339456	80.97272702	81.72849097	77.08487085	43.04166667	-8.666666667	89	"7.5"	0	-2.1609835474127	-2.08813031858094	-2.08406251256399	0
49462	-0.03	758	107.3	134.8	128.5	160.3	185.6	139	855.5	0.475277778	149.9	153.7	187.6	120.1	132.5	57.7	801.5	0.44528	17	19	17	21	18	19	111	27	20	20	24	22	18	131	1493	1050	960	1004	1104	1229	6840	337	357	274	376	408	348	2100	357	283	235	272	195	212	1554	468	544	492	389	497	468	2858	373	254	236	228	231	165	1487	1699	1507	1396	1522	1364	912	8400	58.50013308	67.47537929	73.08756987	66.35436075	33.45833333	-11.33333333	129	"8.5"	0	-2.23029505699056	-2.16791431578167	-2.13297066876374	0
49466	0.027888889	553	137.9	152.7	145.2	130.7	166.7	173.7	906.9	0.503833333	145	143.5	169.7	174.3	163.7	160.9	957.1	0.53172	22	21	25	17	18	15	118	37	24	18	26	20	16	141	2230	1553	1230	1131	1218	1272	8634	224	164	153	172	175	135	1023	271	170	96	134	183	79	933	326	298	295	240	268	149	1576	232	196	158	88	146	91	911	2193	1732	1463	1333	1389	1036	9146	33.21022727	17.59943182	33.32386364	28.04450758	57.16666667	-41	107	"8.5"	0	-2.477283450233	-2.75373634572666	-2.47579499755877	0
49467	-0.094222222	746	150.9	205.3	198.5	220.1	194.9	199.2	1168.9	0.649388889	133.9	172.1	170.6	173.1	154.3	195.3	999.3	0.55517	31	30	28	19	30	26	164	33	32	31	27	32	33	188	2166	2196	2005	1616	2002	2058	12043	473	366	392	352	322	371	2276	528	294	298	113	245	166	1644	675	605	453	453	411	425	3022	425	384	244	351	308	276	1988	2647	2253	2365	1631	1283	1695	11874	17.54791041	27.71992611	57.48441468	34.2507504	40	10.16666667	74	"7.5"	0	-2.75501182602171	-2.55600239897859	-2.23794616680422	0
49470	0.028388889	-67	136.4	160.8	160.8	157.9	114	127.1	857	0.476111111	158.6	143.6	132.8	188.6	152.2	132.3	908.1	0.5045	22	19	14	14	23	26	118	30	23	20	18	11	16	118	1963	1518	1220	1198	1526	1384	8809	456	281	263	282	244	214	1740	391	182	137	174	204	149	1237	407	323	261	221	271	190	1673	308	226	183	142	212	154	1225	1499	879	1201	955	867	757	6158	13.58622669	27.98640791	43.73673639	28.436457	107.7083333	-69.16666667	105	"8.5"	0	-2.86631069984563	-2.55183570197541	-2.35724999859995	0
49471	0.0635	-683	157.9	257.7	204.6	153.3	176.4	191.1	1141	0.633888889	185.3	212.7	198.9	237.8	220.8	199.8	1255.3	0.69739	31	14	37	22	33	22	159	42	40	56	34	27	37	236	1608	944	1305	1133	1006	995	6991	591	528	605	709	502	485	3420	507	312	324	325	209	84	1761	384	788	273	353	392	547	2737	293	210	299	279	158	151	1390	2102	1820	1582	1562	1436	1409	9911	27.77292973	39.48550132	53.55694937	40.27179347	52.79166667	-25.16666667	92	"8.4"	0	-2.55517046362229	-2.40184411565491	-2.268851968959	0
49472	-0.063444444	-429	139	189.2	194.9	191.7	173.7	127.2	1015.7	0.564277778	147	171.5	170.3	133.7	144.6	134.4	901.5	0.50083	31	38	18	43	36	25	191	49	32	23	24	34	33	195	1713	1746	1032	1812	1767	1204	9274	628	629	595	548	529	476	3405	401	295	247	200	231	213	1587	568	575	575	502	465	291	2976	268	235	279	176	237	117	1312	1990	1537	1146	1207	1304	1213	8397	62.24966603	75.80706591	84.8537646	74.30349885	67.125	-49.33333333	79	"7.4"	0	-2.20315105598906	-2.11698551098163	-2.06762800898554	0
49475	0.016388889	260	143.9	155.3	124.5	149.8	154.3	183.2	911	0.506111111	174.2	149.6	185.3	160.6	164.7	106.1	940.5	0.5225	51	31	30	21	29	19	181	39	32	27	23	19	16	156	2186	1841	1453	1273	1408	1512	9673	293	278	207	204	275	278	1535	359	233	154	216	115	90	1167	265	385	308	315	291	231	1795	317	232	164	186	141	170	1210	1670	1325	1159	911	935	781	6781	62.44317632	54.65132024	46.77241513	54.6223039	27.08333333	-4.333333333	114	"7.1"	0	-2.20179463863007	-2.26001935602282	-2.32797413889426	0
49476	0.013888889	-704	130.7	139.3	121.2	121.8	115.4	106.3	734.7	0.408166667	109	103.1	118.2	166.6	108.9	153.9	759.7	0.42206	36	26	25	29	23	26	165	30	26	16	16	14	20	122	1208	986	883	898	735	822	5532	311	257	226	196	254	195	1439	260	184	148	171	162	136	1061	238	166	81	99	105	46	735	212	125	117	161	128	99	842	1350	915	824	894	650	696	5329	32.94321419	52.01626635	76.37186691	53.77711582	81.625	5.833333333	128	"8.6"	0	-2.48080096262885	-2.28159589049746	-2.11373707458144	0
49479	-0.037888889	425	173.7	156.5	149.9	179.5	175.1	183	1017.7	0.565388889	152.6	169.7	138.5	183.6	167.5	137.6	949.5	0.5275	43	48	35	29	31	28	214	41	32	22	25	15	23	158	1452	1710	1153	1248	1037	910	7510	218	138	231	299	318	329	1533	217	177	79	142	112	103	830	241	401	382	276	357	301	1958	242	152	100	80	83	119	776	1503	936	727	913	746	863	5688	44.49039022	40.2446127	45.65521258	43.46340516	16.375	4.666666667	114	"7.8"	0	-2.34979728099967	-2.39354091998352	-2.33852230998793	0
49482	-0.063055556	441	155	176.3	160.4	197	178.3	214.7	1081.7	0.600944444	178.5	141.2	173.6	185.7	152.2	137	968.2	0.53789	40	25	22	25	24	12	148	23	27	24	25	17	12	128	2138	1809	1602	1419	1487	897	9352	186	196	272	204	279	299	1436	251	115	140	136	130	137	909	306	397	309	276	269	320	1877	247	162	128	144	104	82	867	1413	1113	1234	907	762	710	6139	56.77107207	72.58212376	78.43391902	69.26237162	47.66666667	-23.16666667	160	"8.5"	0	-2.2434003429501	-2.13600663153563	-2.10207631381637	0
49485	0.211666667	558	93.7	100.5	106.2	93.5	115	101.3	610.2	0.339	154.4	172.8	174.5	176.7	157.2	155.6	991.2	0.55067	24	24	16	26	26	24	140	25	20	15	15	16	20	111	1539	1476	1412	1434	1389	1185	8435	458	545	491	503	383	404	2784	326	214	164	163	86	163	1116	594	643	556	550	455	544	3342	294	241	187	183	178	123	1206	1924	1914	1584	1369	1597	1470	9858	56.20746376	71.27377403	81.05376786	69.51166855	28.04166667	9	95	"7.9"	0	-2.24775806562441	-2.14396377984545	-2.08769232784014	0
49486	-0.041111111	233	159.8	172.9	206.7	169	176.9	192.6	1077.9	0.598833333	138.8	202.1	125.2	195.7	171.9	170.2	1003.9	0.55772	23	40	32	37	30	35	197	30	25	21	15	18	16	125	1274	1685	1377	1654	1302	1254	8546	385	344	390	267	332	381	2099	392	207	268	214	137	172	1390	402	507	477	339	295	312	2332	343	292	261	152	131	124	1303	1842	1714	1774	1585	1533	1276	9724	37.53761643	46.0616193	60.08478624	47.89467399	52.79166667	27.83333333	121	"8"	0	-2.42390000233556	-2.33465574638588	-2.21861815948722	0
49487	0.087277778	809	139.9	154.1	163.4	168.9	154.1	182.5	962.9	0.534944444	186	212.4	176.8	185.7	161.4	197.7	1120	0.62222	18	25	20	28	40	31	162	29	29	23	22	24	30	157	2120	1807	1699	1724	2317	1726	11393	321	285	197	307	272	294	1676	323	178	255	192	213	188	1349	380	381	410	489	408	417	2485	297	212	219	189	159	115	1191	2154	1667	1409	1549	1465	1869	10113	36.88626029	55.69312014	72.04275408	54.87404483	58.375	-13	119	"7.7"	0	-2.43153046173331	-2.25177296870796	-2.139269591382	0
49490	0.137166667	-504	154.5	126.2	132.8	128.7	120.5	116.6	779.3	0.432944444	169.2	159.6	174.1	154.5	199.8	169	1026.2	0.57011	46	49	38	36	47	43	259	39	52	35	28	25	21	200	2812	2303	2022	1966	1940	1816	12859	791	708	553	344	602	567	3565	527	352	286	233	134	162	1694	589	625	627	515	390	315	3061	453	303	302	271	172	124	1625	2453	2430	1681	1501	1500	1398	10963	23.61842105	58.63411395	75.63676968	52.62976823	56.83333333	10.66666667	116	"7.7"	0	-2.62572219119876	-2.22929569134922	-2.11796967843124	0
49494	0.066888889	735	126.4	159.6	171.4	100.3	149.3	130	837	0.465	172.1	126.8	170.1	173.8	148.8	165.8	957.4	0.53189	26	22	19	17	18	17	119	42	27	23	24	18	19	153	2422	1932	1562	1436	1707	1482	10541	445	387	329	344	244	189	1938	322	185	186	245	136	166	1240	417	526	456	464	455	355	2673	364	210	224	189	178	212	1377	1576	1402	1148	1469	1219	1112	7926	50.55282696	70.57681325	73.86065106	64.99676375	62.66666667	-29.5	118	"8.4"	0	-2.29405350370946	-2.14826197569283	-2.12836723627315	0
49497	0.089055556	798	159.7	148.5	131.4	159.1	143.9	134.8	877.4	0.487444444	189.8	208.3	149	135.6	141.2	213.8	1037.7	0.5765	30	34	23	18	26	26	157	20	17	19	10	21	12	99	2460	2428	1878	1552	1407	1549	11274	419	313	314	449	358	379	2232	379	141	282	185	211	175	1373	635	500	423	523	572	377	3030	372	219	197	193	242	136	1359	2291	1321	1187	825	1123	1125	7872	54.77213833	71.63971048	83.79143955	70.06776279	45.375	-21.33333333	70	"7.5"	0	-2.25905504166126	-2.14172370680495	-2.07314600066219	0
49498	0.036666667	868	160.8	147.5	202.5	150.6	206.3	172.6	1040.3	0.577944444	185.6	189.3	195.7	168.1	184.7	182.9	1106.3	0.61461	20	23	15	17	10	19	104	18	30	18	23	22	21	132	2072	1659	1077	1024	863	872	7567	213	194	465	505	638	349	2364	293	190	133	131	116	118	981	475	597	628	539	615	378	3232	279	159	117	113	120	127	915	1659	1718	1390	1467	1586	1297	9117	71.83420126	78.08046345	86.32418041	78.74628171	61.20833333	-21.16666667	159	"8.1"	0	-2.14053775408683	-2.10405331829125	-2.06010224952388	0
49499	0.036833333	702	139.3	137.9	147.4	180.4	146.3	162.9	914.2	0.507888889	125	179.2	198.5	183.6	85.4	208.8	980.5	0.54472	16	19	15	25	30	22	127	20	34	36	22	25	33	170	1274	1279	1122	1349	1434	1490	7948	234	106	87	120	191	146	884	140	91	122	139	143	100	735	107	266	226	266	346	375	1586	103	73	87	115	86	170	634	1376	1897	1676	1345	1430	1375	9099	59.48465328	71.99128458	81.54604017	71.00732601	29.08333333	-6.166666667	81	"7.5"	8	-2.22300396559163	-2.13958222675342	-2.08504110493482	1
50076	0.067	486	153.6	144.6	146.5	156.6	142.4	144.2	887.9	0.493277778	161.2	157.6	178.5	133.8	186.3	191.1	1008.5	0.56028	20	43	45	44	34	45	231	48	44	32	40	37	33	186	1886	1557	1661	1408	1426	1485	9423	344	332	237	221	89	66	1289	394	268	277	270	234	160	1603	413	300	303	247	252	260	1775	326	305	294	177	242	161	1505	2312	2213	1937	2169	1654	1608	11893	28.93672383	50.20816085	79.84269663	52.99586044	50.25	-56	90	"8"	0	-2.53729211285519	-2.29703968166912	-2.09428336227898	0
50078	-0.162277778	-99	157.1	211.5	180.3	196.9	189.1	201	1135.9	0.631055556	145.8	128.4	162.2	172.1	102.8	132.5	843.8	0.46878	24	25	29	30	33	19	160	46	36	44	53	20	36	189	1777	1539	1508	1351	1380	906	8461	258	165	251	251	298	333	1556	270	178	173	121	130	49	921	310	308	125	331	282	101	1457	253	212	226	182	119	145	1137	1744	1153	1509	1581	929	968	7884	76.41405191	81.19253622	82.55915772	80.05524862	36.16666667	-0.166666667	126	"8.1"	9	-2.11349540639526	-2.08694335243408	-2.07963436500612	1
50085	-0.014222222	-219	124.6	179.9	128.1	149	169.9	164.1	915.6	0.508666667	153.8	159.7	150	127.7	118.1	180.7	890	0.49444	29	30	32	27	38	27	183	67	49	34	30	24	26	163	2839	2634	1767	1798	2016	1679	12733	741	496	525	532	684	685	3663	539	316	324	348	233	326	2086	493	604	392	687	614	654	3444	597	393	271	459	374	285	2379	4135	3111	2690	2316	1894	1686	15832	46.09243198	58.04339794	59.74005072	54.62529355	91.16666667	-0.5	81	"7.8"	1	-2.33436398011236	-2.23371903435132	-2.22113215485883	1
50086	-0.070555556	203	140.3	220.9	209.6	156.9	168.6	150.7	1047	0.581666667	171.1	118.6	188	165.7	157.7	118.9	920	0.51111	36	45	42	36	56	38	253	32	28	13	33	20	21	115	2488	2541	2142	1855	2296	1894	13216	476	299	346	332	361	312	2126	206	178	101	87	128	117	817	198	343	409	528	476	375	2329	294	244	148	172	237	126	1221	1354	1425	1108	1502	803	1018	7210	-14.45970696	34.4047619	22.02380952	13.98962149	41.08333333	-42	67	"8.3"	0	-3.99995656837923	-2.4618846872852	-2.65615002102167	0
50092	-0.032055556	-447	164.3	142.9	144.7	169.8	124.3	152.6	898.6	0.499222222	154.8	146.7	166.9	129.4	91.8	151.3	840.9	0.46717	34	18	22	21	26	16	137	58	47	42	31	34	44	198	1195	718	918	788	1018	561	5198	292	317	199	253	186	245	1492	332	169	140	121	178	119	1059	250	162	115	194	217	107	1045	255	172	197	138	127	193	1082	1805	1596	1348	977	1051	1181	7958	50.28193618	56.01111766	72.9825381	59.75853065	233.5833333	-47.16666667	66	"8"	0	-2.29639878222484	-2.24928639130329	-2.13359982314749	0
50094	0.025222222	475	133.1	124.9	174.9	125.5	137.2	131.2	826.8	0.459333333	160	149.2	130.6	77.5	137.4	217.5	872.2	0.48456	46	43	24	22	16	27	178	64	50	44	32	40	26	192	1670	1349	865	951	755	1014	6604	354	171	208	190	251	263	1437	324	117	117	118	84	88	848	348	335	338	285	276	330	1912	232	93	103	111	65	95	699	2626	2031	1871	1816	1712	1232	11288	21.88259988	-3.49522293	26.31658946	14.90132214	87.79166667	-51.5	111	"8"	2	-2.65894969001804	-3.99995656837923	-2.57862597300765	1
50095	0.112722222	78	166.8	164.1	148.8	132.8	145.8	194.1	952.4	0.529111111	205.4	233.5	204.1	185.3	175.7	151.3	1155.3	0.64183	38	39	41	48	25	31	222	44	33	28	34	33	29	157	1186	1387	1534	1195	1020	1062	7384	291	176	79	78	135	147	906	256	85	164	93	91	166	855	318	137	42	88	234	165	984	164	128	96	157	97	34	676	1426	877	855	1449	1145	903	6655	31.24310738	39.38960273	49.895104	40.17593804	59.08333333	-9	97	"8"	0	-2.50388678356215	-2.40290435260117	-2.29976972699483	0
50099	-0.210388889	206	168.9	184.3	199.1	177.6	196.6	168	1094.5	0.608055556	142.9	123.4	146.5	126.6	113.9	62.5	715.8	0.39767	34	27	21	22	19	34	157	38	31	39	28	24	11	133	1507	1149	944	1246	911	1126	6883	373	312	284	348	352	402	2071	343	162	196	177	177	145	1200	381	362	339	374	429	392	2277	253	173	176	156	109	120	987	1734	1280	1099	805	878	654	6450	27.75223705	39.33064398	61.78949685	42.95745929	62.04166667	-13.33333333	73	"8"	0	-2.55549506367609	-2.40355746656625	-2.20639353259978	0
50100	-0.065055556	448	140.8	152.1	186.3	170.6	134.9	151.7	936.4	0.520222222	150.9	159	156.1	107.3	108.8	137.2	819.3	0.45517	27	23	33	24	38	31	176	44	36	34	58	52	35	215	2087	1896	1850	1189	1187	1234	9443	340	349	310	258	254	264	1775	258	186	182	215	246	166	1253	445	325	315	389	387	362	2223	260	250	219	126	134	117	1106	1695	1569	1487	1465	1637	1375	9228	32.6326761	57.18500944	70.05424517	53.29064357	69.41666667	-6.166666667	93	"8.5"	0	-2.48492777312725	-2.24022716128342	-2.15151241810607	0
50102	0.062166667	-238	132.1	113.5	138.6	107.8	105.9	142.6	740.5	0.411388889	154.3	162.9	127.2	150.1	163.7	94.2	852.4	0.47356	29	30	25	24	10	32	150	26	30	18	32	23	30	159	1343	1080	915	765	428	727	5258	256	419	280	211	237	251	1654	300	291	223	225	305	249	1593	216	299	216	248	225	212	1416	152	183	169	137	94	200	935	965	779	730	947	802	1008	5231	23.22349223	44.81688236	52.19495845	40.07844435	137.8333333	-10.16666667	167	"7.8"	0	-2.63306271629291	-2.34660761093289	-2.2800987091185	0
50103	0.157833333	-98	114.9	165.2	91.3	67.1	89	138.9	666.4	0.370222222	115.5	76	179.3	226.6	158.2	194.9	950.5	0.52806	18	34	23	31	34	19	159	33	27	34	13	44	28	179	2259	2134	1574	2484	1384	1460	11295	241	136	84	132	147	115	855	198	95	119	146	101	74	733	248	107	83	118	94	107	757	147	110	115	139	260	197	968	2371	1777	2007	1748	2387	2246	12536	48.23114565	53.35060449	70.64622913	57.40932642	42.70833333	-24.66666667	137	"7.6"	0	-2.31457270230253	-2.2705374654117	-2.14783199880729	0
50106	0.062833333	568	140.2	122.9	120	171	157.1	147.3	858.5	0.476944444	162.9	168	180.8	187	141.9	131	971.6	0.53978	33	41	23	31	33	21	182	34	23	31	29	41	21	179	1733	1830	1263	1617	1240	1154	8837	359	270	323	282	282	287	1803	239	189	79	88	126	125	846	399	460	387	494	369	262	2371	280	193	219	189	37	82	1000	3177	2630	2290	1983	1975	1850	13905	24.16954426	63.44293638	93.65724754	60.42324273	142.375	34.33333333	146	"8.4"	0	-2.61568059803509	-2.19485265537544	-2.02437195988321	0
50107	-0.085222222	1353	150.4	203.8	150.2	197.7	125.6	140.7	968.4	0.538	168.5	92.2	142.9	146.3	164.5	100.6	815	0.45278	21	20	25	26	27	20	139	34	28	37	39	36	26	200	1099	967	992	970	980	995	6003	249	263	252	285	325	266	1640	240	233	161	205	174	207	1220	433	589	510	515	500	446	2993	226	141	137	237	174	109	1024	1407	1406	1281	1176	1206	1019	7495	20.69453893	25.37237924	45.16915084	30.41202301	71.45833333	0.333333333	145	"7.4"	0	-2.68324456149101	-2.59453549714206	-2.34319195887155	0
